Sett_Date,Sett_Period,Scottish Wind Output,England/Wales Wind Output,Total
2025-04-01,44,4632.848,8867.934,13500.782
2025-04-01,45,4678.792,8901.674,13580.466
2025-04-01,46,4742.53,9063.382,13805.912
2025-04-01,47,4721.54,9082.672,13804.212
2025-04-01,48,4537.412,9065.114,13602.526
2025-04-02,1,4357.474,9195.934,13553.408
2025-04-02,2,4367.188,9259.238,13626.426
2025-04-02,3,4387.2,9202.41,13589.61
2025-04-02,4,4429.076,9112.084,13541.16
2025-04-02,5,4410.658,8802.642,13213.3
2025-04-02,6,4345.678,8221.734,12567.412
2025-04-02,7,4263.654,7582.254,11845.908
2025-04-02,8,4173.676,7375.24,11548.916
2025-04-02,9,3969.73,7395.034,11364.764
2025-04-02,10,3769.598,7100.652,10870.25
2025-04-02,11,3532.758,6781.448,10314.206
2025-04-02,12,3357.21,6576.592,9933.802
2025-04-02,13,3216.096,6550.028,9766.124
2025-04-02,14,3019.566,6292.116,9311.682
2025-04-02,15,2836.752,6290.222,9126.974
2025-04-02,16,2914.12,6217.566,9131.686
2025-04-02,17,2705.76,6171.428,8877.188
2025-04-02,18,2538.008,6424.28,8962.288
2025-04-02,19,2476.73,6653.892,9130.622
2025-04-02,20,2517.58,6841.268,9358.848
2025-04-02,21,2413.902,6880.86,9294.762
2025-04-02,22,2161.728,6889.552,9051.28
2025-04-02,23,2393.914,6790.944,9184.858
2025-04-02,24,2600.6,6913.724,9514.324
2025-04-02,25,3223.014,7020.028,10243.042
2025-04-02,26,3425.384,7173.16,10598.544
2025-04-02,27,3221.212,7632.382,10853.594
2025-04-02,28,2706.118,7998.694,10704.812
2025-04-02,29,2338.062,8639.518,10977.58
2025-04-02,30,2347.222,8642.976,10990.198
2025-04-02,31,2889.518,8840.39,11729.908
2025-04-02,32,3078.47,8969.914,12048.384
2025-04-02,33,2811.308,9166.328,11977.636
2025-04-02,34,2987.696,9527.622,12515.318
2025-04-02,35,2898.222,9527.64,12425.862
2025-04-02,36,2887.51,9717.146,12604.656
2025-04-02,37,2881.4,9851.6,12733.0
2025-04-02,38,2850.044,9789.152,12639.196
2025-04-02,39,3050.302,9529.12,12579.422
2025-04-02,40,3288.732,9462.17,12750.902
2025-04-02,41,3397.218,9522.25,12919.468
2025-04-02,42,3489.414,9385.066,12874.48
2025-04-02,43,3153.472,9404.828,12558.3
2025-04-02,44,2793.596,9502.668,12296.264
2025-04-02,45,2470.016,9746.038,12216.054
2025-04-02,46,2253.436,9689.48,11942.916
2025-04-02,47,2161.036,9699.944,11860.98
2025-04-02,48,2136.704,9483.688,11620.392
2025-04-03,1,1920.152,9408.816,11328.968
2025-04-03,2,1788.918,9393.044,11181.962
2025-04-03,3,1611.686,9442.842,11054.528
2025-04-03,4,1273.482,9605.302,10878.784
2025-04-03,5,1258.688,9503.368,10762.056
2025-04-03,6,1250.546,9277.704,10528.25
2025-04-03,7,1269.012,9145.224,10414.236
2025-04-03,8,1295.26,9069.088,10364.348
2025-04-03,9,1259.43,9095.27,10354.7
2025-04-03,10,1120.328,9181.19,10301.518
2025-04-03,11,1071.094,9135.05,10206.144
2025-04-03,12,1055.612,9097.478,10153.09
2025-04-03,13,1082.64,9031.74,10114.38
2025-04-03,14,1079.684,9018.436,10098.12
2025-04-03,15,1037.872,8761.702,9799.574
2025-04-03,16,1053.586,8388.176,9441.762
2025-04-03,17,1096.71,8036.572,9133.282
2025-04-03,18,1112.816,7877.886,8990.702
2025-04-03,19,1121.304,7547.582,8668.886
2025-04-03,20,1228.09,7247.196,8475.286
2025-04-03,21,1502.724,7093.882,8596.606
2025-04-03,22,1867.074,7021.884,8888.958
2025-04-03,23,2070.538,6767.138,8837.676
2025-04-03,24,2291.962,6536.14,8828.102
2025-04-03,25,2534.792,6631.568,9166.36
2025-04-03,26,2635.92,6620.192,9256.112
2025-04-03,27,2757.246,6708.898,9466.144
2025-04-03,28,2959.684,6782.01,9741.694
2025-04-03,29,3161.712,6993.344,10155.056
2025-04-03,30,3351.836,7112.386,10464.222
2025-04-03,31,3610.522,7297.05,10907.572
2025-04-03,32,3768.404,6959.24,10727.644
2025-04-03,33,3651.642,6927.906,10579.548
2025-04-03,34,3772.908,7105.364,10878.272
2025-04-03,35,3766.726,7217.848,10984.574
2025-04-03,36,3545.792,7392.68,10938.472
2025-04-03,37,3459.694,8139.562,11599.256
2025-04-03,38,3418.422,8222.552,11640.974
2025-04-03,39,3391.948,8358.768,11750.716
2025-04-03,40,3842.062,8284.026,12126.088
2025-04-03,41,3937.958,8154.294,12092.252
2025-04-03,42,3862.994,7937.044,11800.038
2025-04-03,43,3890.212,7538.188,11428.4
2025-04-03,44,4054.088,7396.368,11450.456
2025-04-03,45,3953.662,7268.008,11221.67
2025-04-03,46,3882.734,6921.616,10804.35
2025-04-03,47,4026.866,6545.878,10572.744
2025-04-03,48,4000.894,6048.244,10049.138
2025-04-04,1,4081.612,5272.842,9354.454
2025-04-04,2,3925.7,4762.36,8688.06
2025-04-04,3,3653.918,4457.83,8111.748
2025-04-04,4,3285.148,4160.89,7446.038
2025-04-04,5,3280.68,3952.696,7233.376
2025-04-04,6,3305.606,3909.278,7214.884
2025-04-04,7,3287.374,3796.068,7083.442
2025-04-04,8,3143.62,3715.65,6859.27
2025-04-04,9,3048.746,3735.578,6784.324
2025-04-04,10,3045.148,3635.982,6681.13
2025-04-04,11,2953.382,3851.724,6805.106
2025-04-04,12,3144.116,4114.812,7258.928
2025-04-04,13,3223.918,4551.65,7775.568
2025-04-04,14,3337.202,4800.142,8137.344
2025-04-04,15,3412.658,5032.514,8445.172
2025-04-04,16,3398.13,5193.854,8591.984
2025-04-04,17,3272.442,5302.878,8575.32
2025-04-04,18,3501.492,5354.112,8855.604
2025-04-04,19,3598.848,5036.256,8635.104
2025-04-04,20,3807.962,4759.072,8567.034
2025-04-04,21,3821.004,4806.712,8627.716
2025-04-04,22,3926.464,4944.198,8870.662
2025-04-04,23,3837.824,5306.586,9144.41
2025-04-04,24,3802.75,5620.916,9423.666
2025-04-04,25,3824.07,5952.116,9776.186
2025-04-04,26,3556.5,6239.208,9795.708
2025-04-04,27,3393.91,6651.956,10045.866
2025-04-04,28,2924.1,7279.108,10203.208
2025-04-04,29,2514.572,7700.306,10214.878
2025-04-04,30,2569.854,7934.34,10504.194
2025-04-04,31,3291.49,8085.186,11376.676
2025-04-04,32,3377.398,8180.632,11558.03
2025-04-04,33,3548.256,8427.632,11975.888
2025-04-04,34,3924.866,8525.828,12450.694
2025-04-04,35,3984.278,8720.258,12704.536
2025-04-04,36,4128.684,8767.096,12895.78
2025-04-04,37,4286.534,8897.46,13183.994
2025-04-04,38,4367.97,8975.34,13343.31
2025-04-04,39,4392.868,9066.14,13459.008
2025-04-04,40,4435.33,9122.19,13557.52
2025-04-04,41,4502.824,9116.442,13619.266
2025-04-04,42,4365.542,9245.716,13611.258
2025-04-04,43,4289.804,9217.506,13507.31
2025-04-04,44,4075.216,9027.066,13102.282
2025-04-04,45,3732.462,8943.734,12676.196
2025-04-04,46,3161.726,8907.112,12068.838
2025-04-04,47,2811.47,8696.54,11508.01
2025-04-04,48,2602.474,8386.56,10989.034
2025-04-05,1,2481.41,8187.85,10669.26
2025-04-05,2,2320.39,7912.426,10232.816
2025-04-05,3,2306.074,7793.738,10099.812
2025-04-05,4,2205.74,7394.568,9600.308
2025-04-05,5,2474.258,7358.09,9832.348
2025-04-05,6,2597.108,7391.434,9988.542
2025-04-05,7,2535.808,7474.586,10010.394
2025-04-05,8,2182.254,7649.442,9831.696
2025-04-05,9,2167.708,7262.288,9429.996
2025-04-05,10,2207.732,7175.57,9383.302
2025-04-05,11,2200.256,7461.192,9661.448
2025-04-05,12,2360.05,7293.234,9653.284
2025-04-05,13,2471.294,7340.384,9811.678
2025-04-05,14,2422.146,7227.832,9649.978
2025-04-05,15,2395.462,6697.668,9093.13
2025-04-05,16,2417.06,6469.438,8886.498
2025-04-05,17,2319.156,6380.686,8699.842
2025-04-05,18,2223.878,6685.432,8909.31
2025-04-05,19,2064.312,6590.714,8655.026
2025-04-05,20,1948.62,6206.804,8155.424
2025-04-05,21,1883.346,6099.228,7982.574
2025-04-05,22,1705.098,6071.874,7776.972
2025-04-05,23,1744.772,6090.764,7835.536
2025-04-05,24,1851.222,5991.256,7842.478
2025-04-05,25,1773.502,5930.604,7704.106
2025-04-05,26,1627.156,5720.188,7347.344
2025-04-05,27,1585.914,5680.844,7266.758
2025-04-05,28,1588.464,5486.08,7074.544
2025-04-05,29,1354.47,5336.448,6690.918
2025-04-05,30,1365.408,5592.502,6957.91
2025-04-05,31,1610.154,6364.514,7974.668
2025-04-05,32,1600.662,6187.788,7788.45
2025-04-05,33,1633.154,5887.082,7520.236
2025-04-05,34,1782.488,5864.188,7646.676
2025-04-05,35,1546.274,5790.008,7336.282
2025-04-05,36,1532.988,6008.12,7541.108
2025-04-05,37,1536.334,6392.85,7929.184
2025-04-05,38,1819.658,6328.244,8147.902
2025-04-05,39,1776.436,6563.52,8339.956
2025-04-05,40,1873.846,6790.554,8664.4
2025-04-05,41,1986.072,7283.668,9269.74
2025-04-05,42,1955.868,7590.566,9546.434
2025-04-05,43,1732.756,7641.738,9374.494
2025-04-05,44,1704.694,7608.85,9313.544
2025-04-05,45,1620.218,7450.266,9070.484
2025-04-05,46,1519.022,7123.372,8642.394
2025-04-05,47,1557.584,7035.638,8593.222
2025-04-05,48,1516.712,7037.394,8554.106
2025-04-06,1,1405.044,7294.056,8699.1
2025-04-06,2,1199.236,7515.164,8714.4
2025-04-06,3,1114.632,7529.766,8644.398
2025-04-06,4,1150.274,7486.298,8636.572
2025-04-06,5,1028.05,7365.49,8393.54
2025-04-06,6,963.774,7086.494,8050.268
2025-04-06,7,941.898,6824.962,7766.86
2025-04-06,8,970.522,6470.276,7440.798
2025-04-06,9,957.876,6102.768,7060.644
2025-04-06,10,979.726,6097.1,7076.826
2025-04-06,11,915.604,6399.786,7315.39
2025-04-06,12,870.992,6436.786,7307.778
2025-04-06,13,831.224,6494.352,7325.576
2025-04-06,14,817.828,6398.46,7216.288
2025-04-06,15,929.276,6495.814,7425.09
2025-04-06,16,977.6,6348.986,7326.586
2025-04-06,17,982.882,5854.436,6837.318
2025-04-06,18,876.658,5695.11,6571.768
2025-04-06,19,852.83,5445.976,6298.806
2025-04-06,20,696.034,5145.882,5841.916
2025-04-06,21,551.976,4717.936,5269.912
2025-04-06,22,486.838,4434.52,4921.358
2025-04-06,23,475.832,4371.674,4847.506
2025-04-06,24,521.902,4272.33,4794.232
2025-04-06,25,532.386,4359.582,4891.968
2025-04-06,26,512.63,4193.722,4706.352
2025-04-06,27,499.552,4079.66,4579.212
2025-04-06,28,469.42,4132.396,4601.816
2025-04-06,29,453.638,4149.756,4603.394
2025-04-06,30,451.664,4190.912,4642.576
2025-04-06,31,510.304,4241.646,4751.95
2025-04-06,32,568.118,4084.834,4652.952
2025-04-06,33,740.658,4015.196,4755.854
2025-04-06,34,833.69,4314.142,5147.832
2025-04-06,35,1051.348,4409.552,5460.9
2025-04-06,36,1008.686,4404.918,5413.604
2025-04-06,37,1010.232,4329.042,5339.274
2025-04-06,38,967.308,4678.416,5645.724
2025-04-06,39,996.11,4818.638,5814.748
2025-04-06,40,952.546,4751.314,5703.86
2025-04-06,41,958.41,4954.482,5912.892
2025-04-06,42,947.44,5127.0,6074.44
2025-04-06,43,1063.274,5165.462,6228.736
2025-04-06,44,1070.862,4925.856,5996.718
2025-04-06,45,990.296,4847.166,5837.462
2025-04-06,46,932.8,4664.212,5597.012
2025-04-06,47,936.356,4425.906,5362.262
2025-04-06,48,954.65,4156.728,5111.378
2025-04-07,1,979.838,3604.756,4584.594
2025-04-07,2,911.256,3219.328,4130.584
2025-04-07,3,740.844,2973.076,3713.92
2025-04-07,4,621.798,2812.57,3434.368
2025-04-07,5,517.204,2463.812,2981.016
2025-04-07,6,507.982,2307.636,2815.618
2025-04-07,7,579.776,2248.63,2828.406
2025-04-07,8,588.06,2033.148,2621.208
2025-04-07,9,536.65,1803.114,2339.764
2025-04-07,10,429.836,1697.578,2127.414
2025-04-07,11,395.382,1633.65,2029.032
2025-04-07,12,386.288,1603.156,1989.444
2025-04-07,13,363.798,1596.818,1960.616
2025-04-07,14,355.234,1642.174,1997.408
2025-04-07,15,318.722,1750.37,2069.092
2025-04-07,16,274.212,1697.75,1971.962
2025-04-07,17,201.988,1531.596,1733.584
2025-04-07,18,172.174,1479.612,1651.786
2025-04-07,19,175.614,1482.912,1658.526
2025-04-07,20,175.562,1361.274,1536.836
2025-04-07,21,212.346,1185.176,1397.522
2025-04-07,22,273.542,1148.342,1421.884
2025-04-07,23,315.774,1402.854,1718.628
2025-04-07,24,345.654,1407.19,1752.844
2025-04-07,25,353.67,963.96,1317.63
2025-04-07,26,392.696,932.84,1325.536
2025-04-07,27,369.524,850.39,1219.914
2025-04-07,28,356.538,793.682,1150.22
2025-04-07,29,366.39,753.958,1120.348
2025-04-07,30,392.87,784.05,1176.92
2025-04-07,31,393.23,839.124,1232.354
2025-04-07,32,394.394,927.598,1321.992
2025-04-07,33,389.286,983.862,1373.148
2025-04-07,34,426.084,1112.75,1538.834
2025-04-07,35,476.46,1268.808,1745.268
2025-04-07,36,507.566,1418.12,1925.686
2025-04-07,37,509.374,1497.322,2006.696
2025-04-07,38,481.144,1509.908,1991.052
2025-04-07,39,540.168,1552.522,2092.69
2025-04-07,40,500.072,1614.538,2114.61
2025-04-07,41,467.286,1533.976,2001.262
2025-04-07,42,459.694,1507.858,1967.552
2025-04-07,43,451.336,1440.066,1891.402
2025-04-07,44,404.664,1409.782,1814.446
2025-04-07,45,381.326,1367.054,1748.38
2025-04-07,46,334.578,1187.17,1521.748
2025-04-07,47,297.116,1172.01,1469.126
2025-04-07,48,260.88,1206.518,1467.398
2025-04-08,1,235.766,1240.062,1475.828
2025-04-08,2,214.072,1200.786,1414.858
2025-04-08,3,200.248,1041.412,1241.66
2025-04-08,4,208.854,943.036,1151.89
2025-04-08,5,204.46,888.898,1093.358
2025-04-08,6,143.198,856.02,999.218
2025-04-08,7,110.63,900.974,1011.604
2025-04-08,8,89.732,838.944,928.676
2025-04-08,9,87.108,760.836,847.944
2025-04-08,10,92.95,766.762,859.712
2025-04-08,11,108.98,770.904,879.884
2025-04-08,12,118.188,759.942,878.13
2025-04-08,13,123.228,753.866,877.094
2025-04-08,14,123.268,731.216,854.484
2025-04-08,15,93.68,627.358,721.038
2025-04-08,16,68.296,536.972,605.268
2025-04-08,17,47.106,450.194,497.3
2025-04-08,18,40.226,427.994,468.22
2025-04-08,19,25.54,470.93,496.47
2025-04-08,20,14.978,497.368,512.346
2025-04-08,21,4.254,496.932,501.186
2025-04-08,22,4.082,428.166,432.248
2025-04-08,23,7.868,417.298,425.166
2025-04-08,24,27.362,400.396,427.758
2025-04-08,25,26.968,410.264,437.232
2025-04-08,26,25.818,463.194,489.012
2025-04-08,27,35.806,481.78,517.586
2025-04-08,28,56.952,500.27,557.222
2025-04-08,29,92.06,493.642,585.702
2025-04-08,30,127.482,513.632,641.114
2025-04-08,31,134.982,529.266,664.248
2025-04-08,32,176.806,529.254,706.06
2025-04-08,33,194.884,596.074,790.958
2025-04-08,34,280.332,628.628,908.96
2025-04-08,35,358.962,727.492,1086.454
2025-04-08,36,385.534,826.81,1212.344
2025-04-08,37,335.348,919.996,1255.344
2025-04-08,38,273.648,990.676,1264.324
2025-04-08,39,289.276,1031.428,1320.704
2025-04-08,40,316.798,1085.156,1401.954
2025-04-08,41,416.764,1158.792,1575.556
2025-04-08,42,563.842,1138.832,1702.674
2025-04-08,43,630.7,1069.202,1699.902
2025-04-08,44,695.076,1059.728,1754.804
2025-04-08,45,780.434,994.172,1774.606
2025-04-08,46,874.864,1025.838,1900.702
2025-04-08,47,928.16,1161.936,2090.096
2025-04-08,48,940.782,1297.124,2237.906
2025-04-09,1,892.194,1356.554,2248.748
2025-04-09,2,990.388,1319.35,2309.738
2025-04-09,3,1055.972,1283.782,2339.754
2025-04-09,4,1046.64,1262.11,2308.75
2025-04-09,5,1036.314,1274.156,2310.47
2025-04-09,6,1012.982,1243.562,2256.544
2025-04-09,7,1001.586,1287.332,2288.918
2025-04-09,8,1059.978,1494.802,2554.78
2025-04-09,9,1178.422,1552.714,2731.136
2025-04-09,10,1376.362,1760.612,3136.974
2025-04-09,11,1423.698,1936.798,3360.496
2025-04-09,12,1419.88,2048.964,3468.844
2025-04-09,13,1375.412,2162.176,3537.588
2025-04-09,14,1329.2,2233.506,3562.706
2025-04-09,15,1263.378,2265.012,3528.39
2025-04-09,16,1269.488,2337.206,3606.694
2025-04-09,17,1184.624,2391.728,3576.352
2025-04-09,18,1181.528,2446.094,3627.622
2025-04-09,19,1138.812,2505.16,3643.972
2025-04-09,20,1002.596,2467.786,3470.382
2025-04-09,21,882.924,2617.414,3500.338
2025-04-09,22,836.486,2563.882,3400.368
2025-04-09,23,734.956,2393.37,3128.326
2025-04-09,24,621.054,2301.776,2922.83
2025-04-09,25,569.374,2217.512,2786.886
2025-04-09,26,554.94,2297.746,2852.686
2025-04-09,27,497.506,2462.174,2959.68
2025-04-09,28,384.098,2199.362,2583.46
2025-04-09,29,308.596,2001.996,2310.592
2025-04-09,30,244.846,2012.3,2257.146
2025-04-09,31,226.55,2065.764,2292.314
2025-04-09,32,192.564,2168.646,2361.21
2025-04-09,33,201.658,2204.364,2406.022
2025-04-09,34,180.744,2165.048,2345.792
2025-04-09,35,150.188,2559.508,2709.696
2025-04-09,36,114.324,2807.136,2921.46
2025-04-09,37,92.39,3268.546,3360.936
2025-04-09,38,93.426,3675.546,3768.972
2025-04-09,39,78.49,3912.698,3991.188
2025-04-09,40,64.478,3917.382,3981.86
2025-04-09,41,88.716,3875.922,3964.638
2025-04-09,42,85.684,3747.172,3832.856
2025-04-09,43,86.57,3728.496,3815.066
2025-04-09,44,101.912,3634.742,3736.654
2025-04-09,45,89.614,3722.42,3812.034
2025-04-09,46,160.928,3478.004,3638.932
2025-04-09,47,213.316,3455.016,3668.332
2025-04-09,48,253.926,3252.632,3506.558
2025-04-10,1,326.56,3044.434,3370.994
2025-04-10,2,367.434,2750.534,3117.968
2025-04-10,3,383.5,2522.9,2906.4
2025-04-10,4,439.084,2471.352,2910.436
2025-04-10,5,514.52,2344.254,2858.774
2025-04-10,6,602.192,2303.764,2905.956
2025-04-10,7,671.794,2281.948,2953.742
2025-04-10,8,721.214,2337.918,3059.132
2025-04-10,9,892.402,2279.66,3172.062
2025-04-10,10,1074.902,2190.438,3265.34
2025-04-10,11,1220.726,2124.634,3345.36
2025-04-10,12,1323.514,2076.516,3400.03
2025-04-10,13,1470.34,1906.818,3377.158
2025-04-10,14,1660.736,1697.284,3358.02
2025-04-10,15,1795.55,1678.734,3474.284
2025-04-10,16,1744.664,1427.954,3172.618
2025-04-10,17,1675.658,1402.804,3078.462
2025-04-10,18,1709.644,1266.388,2976.032
2025-04-10,19,1784.986,1141.77,2926.756
2025-04-10,20,1937.616,932.202,2869.818
2025-04-10,21,2163.33,792.418,2955.748
2025-04-10,22,2329.082,695.016,3024.098
2025-04-10,23,2471.364,581.918,3053.282
2025-04-10,24,2790.052,491.842,3281.894
2025-04-10,25,3066.558,366.35,3432.908
2025-04-10,26,3269.538,296.73,3566.268
2025-04-10,27,3318.744,282.048,3600.792
2025-04-10,28,3068.426,264.266,3332.692
2025-04-10,29,3196.172,269.912,3466.084
2025-04-10,30,3430.86,314.506,3745.366
2025-04-10,31,3657.96,378.206,4036.166
2025-04-10,32,3682.326,436.366,4118.692
2025-04-10,33,3930.812,499.386,4430.198
2025-04-10,34,4171.806,578.1,4749.906
2025-04-10,35,4201.004,714.83,4915.834
2025-04-10,36,4325.62,862.074,5187.694
2025-04-10,37,4067.598,997.802,5065.4
2025-04-10,38,3702.648,1148.21,4850.858
2025-04-10,39,3745.804,1301.014,5046.818
2025-04-10,40,3763.026,1334.878,5097.904
2025-04-10,41,3819.574,1462.968,5282.542
2025-04-10,42,3821.716,1575.74,5397.456
2025-04-10,43,3981.174,1702.92,5684.094
2025-04-10,44,3995.548,1863.304,5858.852
2025-04-10,45,3811.968,2055.51,5867.478
2025-04-10,46,3653.42,2192.126,5845.546
2025-04-10,47,3531.2,2391.172,5922.372
2025-04-10,48,3514.024,2635.454,6149.478
2025-04-11,1,3552.868,2621.85,6174.718
2025-04-11,2,3841.726,2504.378,6346.104
2025-04-11,3,3949.588,2227.362,6176.95
2025-04-11,4,3881.344,1839.962,5721.306
2025-04-11,5,3716.938,1779.614,5496.552
2025-04-11,6,3710.042,1786.754,5496.796
2025-04-11,7,3604.53,1783.396,5387.926
2025-04-11,8,3640.582,1520.894,5161.476
2025-04-11,9,3818.72,1372.63,5191.35
2025-04-11,10,3595.194,1349.26,4944.454
2025-04-11,11,3482.43,1344.254,4826.684
2025-04-11,12,3563.184,1349.734,4912.918
2025-04-11,13,3494.824,1349.028,4843.852
2025-04-11,14,3423.39,1285.556,4708.946
2025-04-11,15,3408.864,1151.72,4560.584
2025-04-11,16,3428.724,1105.956,4534.68
2025-04-11,17,3352.222,1162.788,4515.01
2025-04-11,18,3221.56,1096.622,4318.182
2025-04-11,19,3235.394,925.218,4160.612
2025-04-11,20,3278.184,678.376,3956.56
2025-04-11,21,3299.184,563.14,3862.324
2025-04-11,22,3413.33,404.254,3817.584
2025-04-11,23,3387.318,366.038,3753.356
2025-04-11,24,3258.348,243.126,3501.474
2025-04-11,25,3399.134,143.844,3542.978
2025-04-11,26,3281.704,228.546,3510.25
2025-04-11,27,3078.712,294.238,3372.95
2025-04-11,28,3238.526,148.048,3386.574
2025-04-11,29,3269.756,81.708,3351.464
2025-04-11,30,3051.854,87.382,3139.236
2025-04-11,31,2850.034,80.48,2930.514
2025-04-11,32,2992.442,91.368,3083.81
2025-04-11,33,2812.264,85.642,2897.906
2025-04-11,34,2715.0,70.576,2785.576
2025-04-11,35,2400.824,58.632,2459.456
2025-04-11,36,2181.154,68.51,2249.664
2025-04-11,37,2019.198,108.548,2127.746
2025-04-11,38,1898.126,132.27,2030.396
2025-04-11,39,1752.922,176.476,1929.398
2025-04-11,40,1642.23,248.506,1890.736
2025-04-11,41,1515.246,338.954,1854.2
2025-04-11,42,1406.638,436.808,1843.446
2025-04-11,43,1348.588,521.648,1870.236
2025-04-11,44,1237.72,588.428,1826.148
2025-04-11,45,1073.126,600.154,1673.28
2025-04-11,46,972.034,651.782,1623.816
2025-04-11,47,899.248,681.852,1581.1
2025-04-11,48,820.76,754.596,1575.356
2025-04-12,1,897.164,791.35,1688.514
2025-04-12,2,1000.652,883.876,1884.528
2025-04-12,3,1076.068,1000.98,2077.048
2025-04-12,4,1214.65,1058.338,2272.988
2025-04-12,5,1288.256,1123.84,2412.096
2025-04-12,6,1264.984,1205.756,2470.74
2025-04-12,7,1328.97,1214.852,2543.822
2025-04-12,8,1296.606,1211.34,2507.946
2025-04-12,9,1204.204,1205.582,2409.786
2025-04-12,10,1173.676,1443.132,2616.808
2025-04-12,11,1062.938,1588.298,2651.236
2025-04-12,12,1069.766,1737.448,2807.214
2025-04-12,13,1205.092,1901.826,3106.918
2025-04-12,14,1283.608,2019.594,3303.202
2025-04-12,15,1294.902,2126.868,3421.77
2025-04-12,16,1246.646,2294.634,3541.28
2025-04-12,17,1241.742,2331.79,3573.532
2025-04-12,18,1280.582,2341.412,3621.994
2025-04-12,19,1381.442,2557.088,3938.53
2025-04-12,20,1605.356,2752.47,4357.826
2025-04-12,21,1819.942,2979.162,4799.104
2025-04-12,22,1762.29,3213.544,4975.834
2025-04-12,23,1984.682,3391.44,5376.122
2025-04-12,24,2297.626,3408.42,5706.046
2025-04-12,25,2696.05,3354.516,6050.566
2025-04-12,26,2804.478,3565.108,6369.586
2025-04-12,27,2703.25,3813.602,6516.852
2025-04-12,28,2874.252,4014.918,6889.17
2025-04-12,29,3299.904,4300.206,7600.11
2025-04-12,30,3613.746,4392.458,8006.204
2025-04-12,31,4074.844,4688.588,8763.432
2025-04-12,32,4135.988,5107.844,9243.832
2025-04-12,33,4077.082,5497.768,9574.85
2025-04-12,34,3819.69,5669.31,9489.0
2025-04-12,35,3562.606,5556.44,9119.046
2025-04-12,36,3447.304,5369.396,8816.7
2025-04-12,37,3443.328,4934.176,8377.504
2025-04-12,38,3373.87,4753.502,8127.372
2025-04-12,39,3012.464,4375.088,7387.552
2025-04-12,40,2758.66,3960.704,6719.364
2025-04-12,41,2693.164,3227.546,5920.71
2025-04-12,42,2504.012,3048.254,5552.266
2025-04-12,43,1983.98,3180.516,5164.496
2025-04-12,44,1798.718,3427.642,5226.36
2025-04-12,45,1734.214,3572.562,5306.776
2025-04-12,46,1804.364,3402.008,5206.372
2025-04-12,47,1782.0,3146.154,4928.154
2025-04-12,48,1962.924,2824.462,4787.386
2025-04-13,1,2166.116,2954.366,5120.482
2025-04-13,2,2245.222,2840.122,5085.344
2025-04-13,3,2454.736,2693.532,5148.268
2025-04-13,4,2576.71,2678.822,5255.532
2025-04-13,5,2765.582,3165.418,5931.0
2025-04-13,6,2748.96,3466.35,6215.31
2025-04-13,7,2881.552,4156.618,7038.17
2025-04-13,8,2651.548,4202.632,6854.18
2025-04-13,9,2932.586,4070.652,7003.238
2025-04-13,10,3079.468,3931.454,7010.922
2025-04-13,11,2850.08,4337.44,7187.52
2025-04-13,12,2504.438,4832.472,7336.91
2025-04-13,13,2431.502,4616.76,7048.262
2025-04-13,14,2293.008,4638.16,6931.168
2025-04-13,15,2118.26,4636.21,6754.47
2025-04-13,16,2223.904,4345.232,6569.136
