Sett_Date,Sett_Period,Scottish Wind Output,England/Wales Wind Output,Total
2020-04-02,23,4168.462,5791.548,9960.01
2020-04-02,24,4178.1,5763.604,9941.704
2020-04-02,25,4304.712,5801.488,10106.2
2020-04-02,26,4393.756,5892.304,10286.06
2020-04-02,27,4442.998,6009.788,10452.786
2020-04-02,28,4430.834,5916.448,10347.282
2020-04-02,29,4348.502,6160.178,10508.68
2020-04-02,30,4068.75,6450.058,10518.808
2020-04-02,31,4016.478,6339.442,10355.92
2020-04-02,32,4203.636,6126.924,10330.56
2020-04-02,33,4247.282,5778.318,10025.6
2020-04-02,34,4311.84,5713.94,10025.78
2020-04-02,35,4128.474,5527.044,9655.518
2020-04-02,36,4272.474,5555.458,9827.932
2020-04-02,37,4345.352,5525.644,9870.996
2020-04-02,38,4070.294,5244.67,9314.964
2020-04-02,39,3748.564,4871.228,8619.792
2020-04-02,40,3542.282,4749.096,8291.378
2020-04-02,41,3177.346,4762.038,7939.384
2020-04-02,42,3089.998,4561.064,7651.062
2020-04-02,43,2695.176,4533.332,7228.508
2020-04-02,44,2435.764,4305.682,6741.446
2020-04-02,45,2294.466,4151.094,6445.56
2020-04-02,46,2223.79,4062.104,6285.894
2020-04-02,47,1772.262,3721.882,5494.144
2020-04-02,48,1778.088,3364.628,5142.716
2020-04-03,1,1837.872,3406.428,5244.3
2020-04-03,2,1881.948,3569.348,5451.296
2020-04-03,3,1883.268,3773.954,5657.222
2020-04-03,4,1650.132,3655.972,5306.104
2020-04-03,5,1561.572,3649.08,5210.652
2020-04-03,6,1308.566,3496.554,4805.12
2020-04-03,7,1081.624,3347.844,4429.468
2020-04-03,8,1134.27,3437.7,4571.97
2020-04-03,9,1125.5,3476.256,4601.756
2020-04-03,10,1098.686,3300.286,4398.972
2020-04-03,11,1124.152,3133.26,4257.412
2020-04-03,12,1139.002,2841.342,3980.344
2020-04-03,13,1209.192,2591.878,3801.07
2020-04-03,14,1200.466,2237.062,3437.528
2020-04-03,15,1079.006,2145.596,3224.602
2020-04-03,16,1001.246,2212.95,3214.196
2020-04-03,17,873.17,2292.218,3165.388
2020-04-03,18,802.06,2095.632,2897.692
2020-04-03,19,831.022,1829.488,2660.51
2020-04-03,20,874.482,1703.912,2578.394
2020-04-03,21,942.766,1679.688,2622.454
2020-04-03,22,1012.508,1681.306,2693.814
2020-04-03,23,975.83,1647.514,2623.344
2020-04-03,24,1021.646,1633.746,2655.392
2020-04-03,25,1230.78,1714.186,2944.966
2020-04-03,26,1204.04,1686.022,2890.062
2020-04-03,27,1217.538,1604.926,2822.464
2020-04-03,28,1258.972,1634.268,2893.24
2020-04-03,29,1264.388,1675.71,2940.098
2020-04-03,30,1292.684,1714.988,3007.672
2020-04-03,31,1249.672,1843.658,3093.33
2020-04-03,32,1141.726,2132.562,3274.288
2020-04-03,33,1006.364,2404.71,3411.074
2020-04-03,34,934.87,2494.804,3429.674
2020-04-03,35,862.142,2593.402,3455.544
2020-04-03,36,871.616,2577.636,3449.252
2020-04-03,37,753.434,2760.506,3513.94
2020-04-03,38,721.94,2771.61,3493.55
2020-04-03,39,685.29,2760.914,3446.204
2020-04-03,40,630.334,2635.836,3266.17
2020-04-03,41,611.456,2698.528,3309.984
2020-04-03,42,597.188,2697.818,3295.006
2020-04-03,43,611.124,2706.068,3317.192
2020-04-03,44,672.628,2954.864,3627.492
2020-04-03,45,766.272,3005.64,3771.912
2020-04-03,46,847.75,2988.164,3835.914
2020-04-03,47,886.4,3115.36,4001.76
2020-04-03,48,862.892,3199.928,4062.82
2020-04-04,1,893.646,3207.284,4100.93
2020-04-04,2,910.324,2961.758,3872.082
2020-04-04,3,1047.368,2772.764,3820.132
2020-04-04,4,1097.454,2627.084,3724.538
2020-04-04,5,1117.322,2353.88,3471.202
2020-04-04,6,1114.362,2273.936,3388.298
2020-04-04,7,1158.46,2357.122,3515.582
2020-04-04,8,1219.58,2351.594,3571.174
2020-04-04,9,1241.8,2506.572,3748.372
2020-04-04,10,1250.628,2529.642,3780.27
2020-04-04,11,1372.42,2496.152,3868.572
2020-04-04,12,1464.336,2518.836,3983.172
2020-04-04,13,1578.206,2599.714,4177.92
2020-04-04,14,1567.092,2563.928,4131.02
2020-04-04,15,1599.434,2422.524,4021.958
2020-04-04,16,1539.234,2519.198,4058.432
2020-04-04,17,1483.014,2410.588,3893.602
2020-04-04,18,1459.274,2239.064,3698.338
2020-04-04,19,1504.652,2206.876,3711.528
2020-04-04,20,1655.526,2161.494,3817.02
2020-04-04,21,1787.484,2222.296,4009.78
2020-04-04,22,2136.294,2169.15,4305.444
2020-04-04,23,2376.08,2121.208,4497.288
2020-04-04,24,2736.104,2353.652,5089.756
2020-04-04,25,2862.734,2499.418,5362.152
2020-04-04,26,3281.55,2589.632,5871.182
2020-04-04,27,3315.832,2426.126,5741.958
2020-04-04,28,3353.436,2281.072,5634.508
2020-04-04,29,3583.996,2294.38,5878.376
2020-04-04,30,3600.14,2509.296,6109.436
2020-04-04,31,3453.108,2944.67,6397.778
2020-04-04,32,3340.468,3303.972,6644.44
2020-04-04,33,3166.258,3425.83,6592.088
2020-04-04,34,3026.77,3368.552,6395.322
2020-04-04,35,3027.006,3209.772,6236.778
2020-04-04,36,3017.74,3064.848,6082.588
2020-04-04,37,2951.304,3153.418,6104.722
2020-04-04,38,2926.886,3531.276,6458.162
2020-04-04,39,2828.412,4099.584,6927.996
2020-04-04,40,2749.008,4560.808,7309.816
2020-04-04,41,3003.622,4698.692,7702.314
2020-04-04,42,3260.524,4860.922,8121.446
2020-04-04,43,3394.444,4998.292,8392.736
2020-04-04,44,3610.822,5135.502,8746.324
2020-04-04,45,3823.834,5503.388,9327.222
2020-04-04,46,3939.754,5854.802,9794.556
2020-04-04,47,3922.898,6141.492,10064.39
2020-04-04,48,3972.152,6269.048,10241.2
2020-04-05,1,3998.236,6262.426,10260.662
2020-04-05,2,3771.39,6315.624,10087.014
2020-04-05,3,3738.488,6480.142,10218.63
2020-04-05,4,3718.514,6350.012,10068.526
2020-04-05,5,3851.824,6290.27,10142.094
2020-04-05,6,4204.486,6464.034,10668.52
2020-04-05,7,4193.166,6473.702,10666.868
2020-04-05,8,4102.524,6346.984,10449.508
2020-04-05,9,3968.196,6271.122,10239.318
2020-04-05,10,3988.572,6293.818,10282.39
2020-04-05,11,3927.53,6448.844,10376.374
2020-04-05,12,3978.798,6398.448,10377.246
2020-04-05,13,4087.908,6366.754,10454.662
2020-04-05,14,4242.866,6559.338,10802.204
2020-04-05,15,4204.782,6676.792,10881.574
2020-04-05,16,4052.052,6689.654,10741.706
2020-04-05,17,3937.008,6759.926,10696.934
2020-04-05,18,3955.614,6914.838,10870.452
2020-04-05,19,3771.838,7024.464,10796.302
2020-04-05,20,3548.202,7040.172,10588.374
2020-04-05,21,3580.57,7032.96,10613.53
2020-04-05,22,3655.154,6833.28,10488.434
2020-04-05,23,3544.768,6922.794,10467.562
2020-04-05,24,3651.72,7068.26,10719.98
2020-04-05,25,3781.004,7167.33,10948.334
2020-04-05,26,3550.952,7273.656,10824.608
2020-04-05,27,3335.652,7133.406,10469.058
2020-04-05,28,3060.408,7052.848,10113.256
2020-04-05,29,2980.808,6985.614,9966.422
2020-04-05,30,2961.528,6935.552,9897.08
2020-04-05,31,3725.458,7055.816,10781.274
2020-04-05,32,4930.57,7044.962,11975.532
2020-04-05,33,4959.602,6813.284,11772.886
2020-04-05,34,5178.064,6746.604,11924.668
2020-04-05,35,5118.514,6835.494,11954.008
2020-04-05,36,5006.028,6909.984,11916.012
2020-04-05,37,4770.29,7004.468,11774.758
2020-04-05,38,4761.066,7186.75,11947.816
2020-04-05,39,4746.226,7169.732,11915.958
2020-04-05,40,4784.904,7237.448,12022.352
2020-04-05,41,4801.478,7185.028,11986.506
2020-04-05,42,4767.83,7233.864,12001.694
2020-04-05,43,4732.464,7223.954,11956.418
2020-04-05,44,4470.91,7190.57,11661.48
2020-04-05,45,4298.778,7431.226,11730.004
2020-04-05,46,4186.776,7483.806,11670.582
2020-04-05,47,3896.516,7443.968,11340.484
2020-04-05,48,3860.82,7433.338,11294.158
2020-04-06,1,3656.278,7418.106,11074.384
2020-04-06,2,3618.394,7519.45,11137.844
2020-04-06,3,3864.558,7499.23,11363.788
2020-04-06,4,3806.12,7591.034,11397.154
2020-04-06,5,3857.522,7496.584,11354.106
2020-04-06,6,3899.95,7436.026,11335.976
2020-04-06,7,3902.608,7294.992,11197.6
2020-04-06,8,3633.226,7267.884,10901.11
2020-04-06,9,3689.4,7277.686,10967.086
2020-04-06,10,3853.098,7236.608,11089.706
2020-04-06,11,3854.896,7000.91,10855.806
2020-04-06,12,3774.742,6955.648,10730.39
2020-04-06,13,3718.652,6940.514,10659.166
2020-04-06,14,3741.494,6993.246,10734.74
2020-04-06,15,3646.962,7100.248,10747.21
2020-04-06,16,3860.866,7025.418,10886.284
2020-04-06,17,4018.028,6993.304,11011.332
2020-04-06,18,4309.23,6449.38,10758.61
2020-04-06,19,4482.612,5868.722,10351.334
2020-04-06,20,4712.492,5423.126,10135.618
2020-04-06,21,4866.166,4905.538,9771.704
2020-04-06,22,4788.054,4500.476,9288.53
2020-04-06,23,4880.6,4058.476,8939.076
2020-04-06,24,5002.008,3718.304,8720.312
2020-04-06,25,4890.856,3607.964,8498.82
2020-04-06,26,4908.652,3522.526,8431.178
2020-04-06,27,4874.914,3586.154,8461.068
2020-04-06,28,4783.744,3799.608,8583.352
2020-04-06,29,4688.616,3784.916,8473.532
2020-04-06,30,4729.634,3609.808,8339.442
2020-04-06,31,4598.504,3221.142,7819.646
2020-04-06,32,4628.934,2898.85,7527.784
2020-04-06,33,4429.6,2641.258,7070.858
2020-04-06,34,4219.99,2689.204,6909.194
2020-04-06,35,4121.164,2850.152,6971.316
2020-04-06,36,3997.508,2742.322,6739.83
2020-04-06,37,3489.418,2593.172,6082.59
2020-04-06,38,3084.402,2446.912,5531.314
2020-04-06,39,2554.196,2301.74,4855.936
2020-04-06,40,2218.994,2227.718,4446.712
2020-04-06,41,2186.576,2360.17,4546.746
2020-04-06,42,2047.128,2267.24,4314.368
2020-04-06,43,1969.672,2169.13,4138.802
2020-04-06,44,1770.442,1935.718,3706.16
2020-04-06,45,1674.15,1784.564,3458.714
2020-04-06,46,1531.198,1700.736,3231.934
2020-04-06,47,1561.648,1612.234,3173.882
2020-04-06,48,1719.84,1549.846,3269.686
2020-04-07,1,1876.362,1343.988,3220.35
2020-04-07,2,1971.558,1259.644,3231.202
2020-04-07,3,2066.488,1119.368,3185.856
2020-04-07,4,2113.724,1012.038,3125.762
2020-04-07,5,2090.464,791.304,2881.768
2020-04-07,6,2064.342,615.74,2680.082
2020-04-07,7,1907.334,470.55,2377.884
2020-04-07,8,1810.596,372.224,2182.82
2020-04-07,9,1695.712,334.116,2029.828
2020-04-07,10,1756.384,270.24,2026.624
2020-04-07,11,1813.71,276.652,2090.362
2020-04-07,12,1875.018,338.51,2213.528
2020-04-07,13,1929.942,351.974,2281.916
2020-04-07,14,2026.674,459.976,2486.65
2020-04-07,15,1929.562,525.078,2454.64
2020-04-07,16,1950.716,604.26,2554.976
2020-04-07,17,1973.424,624.06,2597.484
2020-04-07,18,2060.746,684.53,2745.276
2020-04-07,19,2010.778,748.376,2759.154
2020-04-07,20,2142.388,810.828,2953.216
2020-04-07,21,2337.258,879.534,3216.792
2020-04-07,22,2733.754,858.878,3592.632
2020-04-07,23,3062.844,997.334,4060.178
2020-04-07,24,3375.866,1178.74,4554.606
2020-04-07,25,3836.938,1164.508,5001.446
2020-04-07,26,3951.426,1248.402,5199.828
2020-04-07,27,4019.092,1300.082,5319.174
2020-04-07,28,4095.236,1331.12,5426.356
2020-04-07,29,4293.838,1465.412,5759.25
2020-04-07,30,4321.172,1611.252,5932.424
2020-04-07,31,4259.068,1634.376,5893.444
2020-04-07,32,4305.188,1565.922,5871.11
2020-04-07,33,4503.11,1709.94,6213.05
2020-04-07,34,4539.344,1871.54,6410.884
2020-04-07,35,4440.86,1944.73,6385.59
2020-04-07,36,4384.61,2041.006,6425.616
2020-04-07,37,4215.258,2164.508,6379.766
2020-04-07,38,4024.324,2325.852,6350.176
2020-04-07,39,3638.572,2458.4,6096.972
2020-04-07,40,3463.392,2696.568,6159.96
2020-04-07,41,3264.098,2883.802,6147.9
2020-04-07,42,3136.934,2998.062,6134.996
2020-04-07,43,3080.992,3117.984,6198.976
2020-04-07,44,2852.466,2973.116,5825.582
2020-04-07,45,2816.19,2723.822,5540.012
2020-04-07,46,2848.752,2512.758,5361.51
2020-04-07,47,2953.092,2400.038,5353.13
2020-04-07,48,2961.99,2270.784,5232.774
2020-04-08,1,2784.584,2199.746,4984.33
2020-04-08,2,2544.34,2171.436,4715.776
2020-04-08,3,2458.158,1760.932,4219.09
2020-04-08,4,2417.198,1310.656,3727.854
2020-04-08,5,2512.824,1073.52,3586.344
2020-04-08,6,2534.596,867.358,3401.954
2020-04-08,7,2500.716,637.768,3138.484
2020-04-08,8,2331.024,451.744,2782.768
2020-04-08,9,2315.518,320.894,2636.412
2020-04-08,10,2372.008,262.058,2634.066
2020-04-08,11,2338.464,235.234,2573.698
2020-04-08,12,2307.224,179.044,2486.268
2020-04-08,13,2337.306,133.508,2470.814
2020-04-08,14,2190.154,117.674,2307.828
2020-04-08,15,2106.1,109.756,2215.856
2020-04-08,16,2113.106,93.232,2206.338
2020-04-08,17,2104.242,91.912,2196.154
2020-04-08,18,1977.514,93.816,2071.33
2020-04-08,19,1791.32,161.662,1952.982
2020-04-08,20,1932.582,227.632,2160.214
2020-04-08,21,2071.186,287.194,2358.38
2020-04-08,22,2249.436,278.126,2527.562
2020-04-08,23,2273.604,292.844,2566.448
2020-04-08,24,2369.494,295.134,2664.628
2020-04-08,25,2366.41,270.244,2636.654
2020-04-08,26,2126.098,286.102,2412.2
2020-04-08,27,1877.824,332.904,2210.728
2020-04-08,28,1571.652,385.388,1957.04
2020-04-08,29,1399.044,425.814,1824.858
2020-04-08,30,1333.866,371.624,1705.49
2020-04-08,31,1278.228,389.65,1667.878
2020-04-08,32,1329.002,427.066,1756.068
2020-04-08,33,1343.904,513.338,1857.242
2020-04-08,34,1240.226,579.248,1819.474
2020-04-08,35,1271.316,655.722,1927.038
2020-04-08,36,1225.784,756.088,1981.872
2020-04-08,37,1060.812,815.39,1876.202
2020-04-08,38,872.624,848.68,1721.304
2020-04-08,39,774.612,810.406,1585.018
2020-04-08,40,668.846,758.36,1427.206
2020-04-08,41,583.706,728.318,1312.024
2020-04-08,42,452.982,669.248,1122.23
2020-04-08,43,290.75,622.74,913.49
2020-04-08,44,220.716,618.432,839.148
2020-04-08,45,205.504,635.954,841.458
2020-04-08,46,196.628,659.28,855.908
2020-04-08,47,212.064,630.272,842.336
2020-04-08,48,219.89,561.372,781.262
2020-04-09,1,216.632,466.504,683.136
2020-04-09,2,183.152,419.516,602.668
2020-04-09,3,179.112,421.618,600.73
2020-04-09,4,176.13,409.7,585.83
2020-04-09,5,176.136,415.744,591.88
2020-04-09,6,173.518,477.324,650.842
2020-04-09,7,186.552,482.888,669.44
2020-04-09,8,208.076,517.054,725.13
2020-04-09,9,223.328,535.948,759.276
2020-04-09,10,234.498,591.852,826.35
2020-04-09,11,246.772,629.732,876.504
2020-04-09,12,255.096,755.736,1010.832
2020-04-09,13,276.384,964.612,1240.996
2020-04-09,14,297.93,1075.57,1373.5
2020-04-09,15,325.746,1254.092,1579.838
2020-04-09,16,355.766,1358.422,1714.188
2020-04-09,17,352.132,1265.284,1617.416
2020-04-09,18,361.62,1195.2,1556.82
2020-04-09,19,379.906,1344.868,1724.774
2020-04-09,20,414.466,1483.092,1897.558
2020-04-09,21,459.066,1549.634,2008.7
2020-04-09,22,571.89,1532.496,2104.386
2020-04-09,23,631.64,1630.082,2261.722
2020-04-09,24,655.02,1775.156,2430.176
2020-04-09,25,653.558,1886.766,2540.324
2020-04-09,26,657.572,1926.126,2583.698
2020-04-09,27,682.49,2219.194,2901.684
2020-04-09,28,743.902,2459.672,3203.574
2020-04-09,29,840.17,2701.52,3541.69
2020-04-09,30,926.768,2805.498,3732.266
2020-04-09,31,1015.224,2904.15,3919.374
2020-04-09,32,1142.186,3011.06,4153.246
2020-04-09,33,1164.886,3151.936,4316.822
2020-04-09,34,1091.922,3261.486,4353.408
2020-04-09,35,1175.08,3358.01,4533.09
2020-04-09,36,1217.348,3460.55,4677.898
2020-04-09,37,1232.478,3600.932,4833.41
2020-04-09,38,1208.07,3649.462,4857.532
2020-04-09,39,1195.826,3711.018,4906.844
2020-04-09,40,1199.314,3844.246,5043.56
2020-04-09,41,1187.032,3896.366,5083.398
2020-04-09,42,1142.72,4021.144,5163.864
2020-04-09,43,1142.676,4019.618,5162.294
2020-04-09,44,1138.014,3959.542,5097.556
2020-04-09,45,1032.874,3927.18,4960.054
2020-04-09,46,911.64,3662.954,4574.594
2020-04-09,47,806.922,3537.662,4344.584
2020-04-09,48,796.626,3427.996,4224.622
2020-04-10,1,802.764,3230.938,4033.702
2020-04-10,2,870.202,3125.936,3996.138
2020-04-10,3,819.844,3198.058,4017.902
2020-04-10,4,768.928,3172.106,3941.034
2020-04-10,5,771.8,3125.532,3897.332
2020-04-10,6,685.714,3069.384,3755.098
2020-04-10,7,679.032,2972.42,3651.452
2020-04-10,8,627.29,2931.134,3558.424
2020-04-10,9,611.13,2719.368,3330.498
2020-04-10,10,582.478,2592.136,3174.614
2020-04-10,11,553.882,2645.504,3199.386
2020-04-10,12,546.612,2584.37,3130.982
2020-04-10,13,533.084,2472.606,3005.69
2020-04-10,14,474.25,2400.414,2874.664
2020-04-10,15,423.056,2415.094,2838.15
2020-04-10,16,388.588,2332.758,2721.346
2020-04-10,17,396.306,2284.5,2680.806
2020-04-10,18,389.21,2225.086,2614.296
2020-04-10,19,390.708,2136.518,2527.226
2020-04-10,20,378.542,2056.844,2435.386
2020-04-10,21,350.966,2022.38,2373.346
2020-04-10,22,331.474,1942.392,2273.866
2020-04-10,23,316.78,1963.054,2279.834
2020-04-10,24,292.878,1935.084,2227.962
2020-04-10,25,297.18,1883.396,2180.576
2020-04-10,26,291.598,1900.186,2191.784
2020-04-10,27,272.65,1915.158,2187.808
2020-04-10,28,279.062,1793.156,2072.218
2020-04-10,29,298.628,1885.884,2184.512
2020-04-10,30,273.498,1868.448,2141.946
2020-04-10,31,290.988,1973.058,2264.046
2020-04-10,32,339.096,2121.078,2460.174
2020-04-10,33,357.678,2182.444,2540.122
2020-04-10,34,384.872,2311.474,2696.346
2020-04-10,35,391.516,2394.936,2786.452
2020-04-10,36,359.592,2416.612,2776.204
2020-04-10,37,393.48,2527.414,2920.894
2020-04-10,38,370.372,2549.806,2920.178
2020-04-10,39,332.034,2667.662,2999.696
2020-04-10,40,317.652,2905.428,3223.08
2020-04-10,41,336.15,3191.18,3527.33
2020-04-10,42,412.714,3472.934,3885.648
2020-04-10,43,454.94,3455.746,3910.686
2020-04-10,44,484.588,3586.66,4071.248
2020-04-10,45,510.364,3802.88,4313.244
2020-04-10,46,541.072,3995.79,4536.862
2020-04-10,47,522.674,3947.74,4470.414
2020-04-10,48,566.69,4013.308,4579.998
2020-04-11,1,612.016,4197.456,4809.472
2020-04-11,2,621.718,4236.21,4857.928
2020-04-11,3,658.824,4191.208,4850.032
2020-04-11,4,682.666,3986.076,4668.742
2020-04-11,5,749.842,3764.92,4514.762
2020-04-11,6,874.286,3621.472,4495.758
2020-04-11,7,938.898,3382.644,4321.542
2020-04-11,8,1094.494,3325.556,4420.05
2020-04-11,9,1240.818,3265.472,4506.29
2020-04-11,10,1524.208,3087.332,4611.54
2020-04-11,11,1611.676,2971.352,4583.028
2020-04-11,12,1627.156,2861.016,4488.172
2020-04-11,13,1788.332,2817.176,4605.508
2020-04-11,14,2043.702,2675.97,4719.672
2020-04-11,15,2243.262,2455.702,4698.964
2020-04-11,16,2229.222,2334.072,4563.294
2020-04-11,17,2245.422,2340.106,4585.528
2020-04-11,18,2412.69,2327.486,4740.176
2020-04-11,19,2642.578,2295.224,4937.802
2020-04-11,20,2744.432,2283.306,5027.738
2020-04-11,21,2945.634,2294.58,5240.214
2020-04-11,22,3019.748,2177.988,5197.736
2020-04-11,23,3342.158,2104.882,5447.04
2020-04-11,24,3184.402,2010.398,5194.8
2020-04-11,25,3006.714,1904.454,4911.168
2020-04-11,26,2917.044,1808.13,4725.174
2020-04-11,27,3080.048,1750.95,4830.998
2020-04-11,28,2978.852,1581.884,4560.736
2020-04-11,29,2733.48,1426.652,4160.132
2020-04-11,30,2591.182,1441.768,4032.95
2020-04-11,31,2566.934,1319.164,3886.098
2020-04-11,32,2491.914,1454.69,3946.604
2020-04-11,33,2524.298,1560.332,4084.63
2020-04-11,34,2562.894,1533.664,4096.558
2020-04-11,35,2793.736,1523.008,4316.744
2020-04-11,36,2932.218,1633.636,4565.854
2020-04-11,37,3080.02,1705.224,4785.244
2020-04-11,38,2921.61,1795.834,4717.444
2020-04-11,39,2880.466,1828.534,4709
2020-04-11,40,2776.706,1881.044,4657.75
2020-04-11,41,2741.824,1714.716,4456.54
2020-04-11,42,2625.978,1621.052,4247.03
2020-04-11,43,2460.54,1448.024,3908.564
2020-04-11,44,2200.35,1138.096,3338.446
2020-04-11,45,2133.958,1026.662,3160.62
2020-04-11,46,1913.282,887.984,2801.266
2020-04-11,47,1766.12,780.692,2546.812
2020-04-11,48,1589.836,738.394,2328.23
2020-04-12,1,1566.64,734.662,2301.302
2020-04-12,2,1627.944,766.442,2394.386
2020-04-12,3,1546.74,844.904,2391.644
2020-04-12,4,1428.406,865.214,2293.62
2020-04-12,5,1371.41,797.99,2169.4
2020-04-12,6,1344.802,546.19,1890.992
2020-04-12,7,1414.982,423.26,1838.242
2020-04-12,8,1352,377.75,1729.75
2020-04-12,9,1294.194,371.168,1665.362
2020-04-12,10,1335.208,315.028,1650.236
2020-04-12,11,1299.082,307.662,1606.744
2020-04-12,12,1298.876,304.09,1602.966
2020-04-12,13,1221.432,336.5,1557.932
2020-04-12,14,1099.882,348.292,1448.174
2020-04-12,15,967.854,336.916,1304.77
2020-04-12,16,884.596,332.646,1217.242
2020-04-12,17,837.238,273.37,1110.608
2020-04-12,18,924.892,271.558,1196.45
2020-04-12,19,1067.618,329.692,1397.31
2020-04-12,20,1135.508,342.006,1477.514
2020-04-12,21,1222.96,349.332,1572.292
2020-04-12,22,1342.97,343.92,1686.89
2020-04-12,23,1365.826,342.27,1708.096
2020-04-12,24,1454.296,374.182,1828.478
2020-04-12,25,1459.32,395.326,1854.646
2020-04-12,26,1569.218,439.376,2008.594
2020-04-12,27,1783.21,477.028,2260.238
2020-04-12,28,2008.392,528.714,2537.106
2020-04-12,29,2260.048,631.932,2891.98
2020-04-12,30,2382.22,775.964,3158.184
2020-04-12,31,2604.658,875.284,3479.942
2020-04-12,32,2778.368,976.408,3754.776
2020-04-12,33,2945.982,1287.276,4233.258
2020-04-12,34,3234.26,1566.282,4800.542
2020-04-12,35,3620.434,1969.312,5589.746
2020-04-12,36,3964.156,2765.546,6729.702
2020-04-12,37,3924.57,4021.954,7946.524
2020-04-12,38,4095.16,4649.29,8744.45
2020-04-12,39,4408.352,5191.702,9600.054
2020-04-12,40,4086.188,5785.286,9871.474
2020-04-12,41,4008.564,6332.526,10341.09
2020-04-12,42,4096.276,6664.078,10760.354
2020-04-12,43,4260.28,7170.896,11431.176
2020-04-12,44,4246.702,7226.998,11473.7
2020-04-12,45,4057.734,7170.468,11228.202
2020-04-12,46,4083.784,7004.686,11088.47
2020-04-12,47,3987.65,6831.536,10819.186
2020-04-12,48,3574.78,6953.832,10528.612
2020-04-13,1,3006.724,7344.892,10351.616
2020-04-13,2,2518.258,7328.076,9846.334
2020-04-13,3,2083.948,7356.108,9440.056
2020-04-13,4,1831.028,7430.564,9261.592
2020-04-13,5,1656.174,7713.724,9369.898
2020-04-13,6,1753.188,7834.318,9587.506
2020-04-13,7,1501.108,7708.494,9209.602
2020-04-13,8,1449.862,7636.188,9086.05
2020-04-13,9,1258.848,7502.278,8761.126
2020-04-13,10,1175.486,7426.736,8602.222
2020-04-13,11,973.764,7411.136,8384.9
2020-04-13,12,1155.254,7395.74,8550.994
2020-04-13,13,1140.874,7304.428,8445.302
2020-04-13,14,1033.916,7368.172,8402.088
2020-04-13,15,954.454,7340.526,8294.98
