Sett_Date,Sett_Period,Scottish Wind Output,England/Wales Wind Output,Total
2023-04-03,33,2469.482,2218.82,4688.302
2023-04-03,34,2413.068,2297.964,4711.032
2023-04-03,35,2370.674,2585.532,4956.206
2023-04-03,36,2357.09,2834.854,5191.944
2023-04-03,37,2260.206,2987.95,5248.156
2023-04-03,38,2213.946,3121.06,5335.006
2023-04-03,39,2089.072,3382.748,5471.82
2023-04-03,40,2117.048,3476.576,5593.624
2023-04-03,41,2213.172,3459.126,5672.298
2023-04-03,42,2254.44,3612.83,5867.27
2023-04-03,43,2124.588,3977.51,6102.098
2023-04-03,44,1924.692,3986.682,5911.374
2023-04-03,45,1900.376,3884.804,5785.18
2023-04-03,46,1889.656,3854.7,5744.356
2023-04-03,47,1936.67,3891.854,5828.524
2023-04-03,48,1948.916,3763.84,5712.756
2023-04-04,1,1919.22,3463.796,5383.016
2023-04-04,2,2014.206,3038.752,5052.958
2023-04-04,3,2012.19,2738.76,4750.95
2023-04-04,4,1895.364,2505.506,4400.87
2023-04-04,5,1917.29,2418.828,4336.118
2023-04-04,6,1957.6,2342.476,4300.076
2023-04-04,7,2213.462,2222.23,4435.692
2023-04-04,8,2187.434,2055.154,4242.588
2023-04-04,9,2155.27,1963.528,4118.798
2023-04-04,10,2180.926,1865.092,4046.018
2023-04-04,11,2158.56,1709.2,3867.76
2023-04-04,12,2307.816,1497.872,3805.688
2023-04-04,13,2233.424,1389.926,3623.35
2023-04-04,14,2193.322,1295.768,3489.09
2023-04-04,15,2201.43,1274.612,3476.042
2023-04-04,16,2204.382,1188.104,3392.486
2023-04-04,17,2257.652,1097.872,3355.524
2023-04-04,18,2187.972,1018.426,3206.398
2023-04-04,19,2064.952,943.44,3008.392
2023-04-04,20,2227.602,868.8,3096.402
2023-04-04,21,2442.74,888.868,3331.608
2023-04-04,22,2558.63,909.408,3468.038
2023-04-04,23,2478.772,879.328,3358.1
2023-04-04,24,2589.028,848.246,3437.274
2023-04-04,25,2753.71,832.294,3586.004
2023-04-04,26,2917.65,839.866,3757.516
2023-04-04,27,2946.552,725.16,3671.712
2023-04-04,28,2951.554,664.492,3616.046
2023-04-04,29,3165.396,671.852,3837.248
2023-04-04,30,3144.036,730.446,3874.482
2023-04-04,31,3151.24,749.218,3900.458
2023-04-04,32,3117.766,811.748,3929.514
2023-04-04,33,3235.332,975.258,4210.59
2023-04-04,34,3335.764,1069.04,4404.804
2023-04-04,35,3151.722,1144.834,4296.556
2023-04-04,36,3196.178,1120.512,4316.69
2023-04-04,37,3177.282,1203.888,4381.17
2023-04-04,38,3036.742,1374.636,4411.378
2023-04-04,39,3183.35,1498.85,4682.2
2023-04-04,40,2947.61,1650.418,4598.028
2023-04-04,41,3106.252,1814.362,4920.614
2023-04-04,42,3182.832,1971.984,5154.816
2023-04-04,43,3194.862,2100.516,5295.378
2023-04-04,44,3018.656,2300.762,5319.418
2023-04-04,45,2286.698,2310.204,4596.902
2023-04-04,46,1927.802,2271.316,4199.118
2023-04-04,47,1942.316,2301.808,4244.124
2023-04-04,48,1698.252,2377.774,4076.026
2023-04-05,1,1632.864,2513.002,4145.866
2023-04-05,2,1753.132,2584.882,4338.014
2023-04-05,3,1730.92,2622.836,4353.756
2023-04-05,4,1465.436,2689.378,4154.814
2023-04-05,5,1393.178,2548.242,3941.42
2023-04-05,6,1358.328,2365.974,3724.302
2023-04-05,7,1384.326,2311.004,3695.33
2023-04-05,8,1403.794,2301.938,3705.732
2023-04-05,9,1378.83,2175.022,3553.852
2023-04-05,10,1254.634,2229.26,3483.894
2023-04-05,11,1241.964,2200.174,3442.138
2023-04-05,12,1221.822,2007.27,3229.092
2023-04-05,13,1354.434,1928.268,3282.702
2023-04-05,14,1417.434,1904.67,3322.104
2023-04-05,15,1580.718,1960.992,3541.71
2023-04-05,16,1844.766,2010.856,3855.622
2023-04-05,17,2031.812,1973.168,4004.98
2023-04-05,18,2347.364,1865.92,4213.284
2023-04-05,19,2483.79,1793.962,4277.752
2023-04-05,20,2527.916,1809.752,4337.668
2023-04-05,21,2442.632,1795.53,4238.162
2023-04-05,22,2363.75,1818.45,4182.2
2023-04-05,23,2292.162,1944.198,4236.36
2023-04-05,24,2330.7,1907.278,4237.978
2023-04-05,25,2291.648,1979.944,4271.592
2023-04-05,26,2291.85,2107.792,4399.642
2023-04-05,27,2152.18,2216.94,4369.12
2023-04-05,28,2076.36,2316.254,4392.614
2023-04-05,29,2002.684,2379.626,4382.31
2023-04-05,30,1980.428,2497.004,4477.432
2023-04-05,31,1841.674,2527.87,4369.544
2023-04-05,32,1571.978,2579.634,4151.612
2023-04-05,33,1273.366,2447.826,3721.192
2023-04-05,34,1116.358,2345.476,3461.834
2023-04-05,35,997.024,2324.708,3321.732
2023-04-05,36,795.122,2392.718,3187.84
2023-04-05,37,701.876,2562.086,3263.962
2023-04-05,38,600.206,2630.172,3230.378
2023-04-05,39,559.776,2679.854,3239.63
2023-04-05,40,526.688,2612.092,3138.78
2023-04-05,41,505.026,2582.068,3087.094
2023-04-05,42,369.782,2363.746,2733.528
2023-04-05,43,270.974,2170.55,2441.524
2023-04-05,44,213.736,2094.012,2307.748
2023-04-05,45,181.276,2234.008,2415.284
2023-04-05,46,166.838,2061.58,2228.418
2023-04-05,47,161.982,1878.162,2040.144
2023-04-05,48,211.998,1996.144,2208.142
2023-04-06,1,307.512,2047.614,2355.126
2023-04-06,2,394.53,2213.704,2608.234
2023-04-06,3,543.538,2543.288,3086.826
2023-04-06,4,565.516,2830.866,3396.382
2023-04-06,5,584.918,3514.976,4099.894
2023-04-06,6,684.216,3984.7,4668.916
2023-04-06,7,785.008,4126.504,4911.512
2023-04-06,8,834.288,4075.926,4910.214
2023-04-06,9,907.266,3853.508,4760.774
2023-04-06,10,1070.198,3835.918,4906.116
2023-04-06,11,1118.588,4109.33,5227.918
2023-04-06,12,1158.998,4393.39,5552.388
2023-04-06,13,1311.53,4344.77,5656.3
2023-04-06,14,1262.704,4169.186,5431.89
2023-04-06,15,1198.85,4107.03,5305.88
2023-04-06,16,1267.418,3986.276,5253.694
2023-04-06,17,1377.136,4004.948,5382.084
2023-04-06,18,1503.784,3939.764,5443.548
2023-04-06,19,1758.95,3640.36,5399.31
2023-04-06,20,1953.024,3448.372,5401.396
2023-04-06,21,2323.838,3205.642,5529.48
2023-04-06,22,2813.396,2988.194,5801.59
2023-04-06,23,3102.036,3074.566,6176.602
2023-04-06,24,3152.54,3491.822,6644.362
2023-04-06,25,3217.818,3743.848,6961.666
2023-04-06,26,3257.644,3786.716,7044.36
2023-04-06,27,3327.574,3834.262,7161.836
2023-04-06,28,3381.168,3900.848,7282.016
2023-04-06,29,3347.012,4261.216,7608.228
2023-04-06,30,3355.478,4229.5,7584.978
2023-04-06,31,3423.608,4122.662,7546.27
2023-04-06,32,3429.132,4521.27,7950.402
2023-04-06,33,3358.842,4257.9,7616.742
2023-04-06,34,3220.522,4240.772,7461.294
2023-04-06,35,3059.298,4095.13,7154.428
2023-04-06,36,3044.614,3731.164,6775.778
2023-04-06,37,2889.528,3453.852,6343.38
2023-04-06,38,2772.782,3481.67,6254.452
2023-04-06,39,2476.456,3250.402,5726.858
2023-04-06,40,2265.814,3272.904,5538.718
2023-04-06,41,2166.098,3795.016,5961.114
2023-04-06,42,2135.13,3758.954,5894.084
2023-04-06,43,1995.952,3474.154,5470.106
2023-04-06,44,1866.188,3140.252,5006.44
2023-04-06,45,1799.112,3156.58,4955.692
2023-04-06,46,1760.97,3119.716,4880.686
2023-04-06,47,1732.89,3041.244,4774.134
2023-04-06,48,1608.9,3218.28,4827.18
2023-04-07,1,1387.45,3228.062,4615.512
2023-04-07,2,1220.286,3256.422,4476.708
2023-04-07,3,1105.944,3120.168,4226.112
2023-04-07,4,924.33,2911.278,3835.608
2023-04-07,5,860.32,2851.73,3712.05
2023-04-07,6,775.318,2933.278,3708.596
2023-04-07,7,663.816,2895.306,3559.122
2023-04-07,8,581.968,2801.004,3382.972
2023-04-07,9,530.216,2699.47,3229.686
2023-04-07,10,432.572,2643.086,3075.658
2023-04-07,11,362.362,2630.426,2992.788
2023-04-07,12,317.778,2565.748,2883.526
2023-04-07,13,312.98,2514.694,2827.674
2023-04-07,14,274.558,2416.824,2691.382
2023-04-07,15,257.844,2496.176,2754.02
2023-04-07,16,234.78,2525.316,2760.096
2023-04-07,17,199.602,2502.374,2701.976
2023-04-07,18,186,2407.074,2593.074
2023-04-07,19,172.694,2169.362,2342.056
2023-04-07,20,180.144,2107.46,2287.604
2023-04-07,21,183.144,2143.18,2326.324
2023-04-07,22,166.638,2044.828,2211.466
2023-04-07,23,167.828,1876.612,2044.44
2023-04-07,24,186.202,1629.806,1816.008
2023-04-07,25,187.46,1578.636,1766.096
2023-04-07,26,209.636,1540.194,1749.83
2023-04-07,27,215.216,1396.504,1611.72
2023-04-07,28,219.328,1353.516,1572.844
2023-04-07,29,222.238,1318.652,1540.89
2023-04-07,30,230.642,1317.668,1548.31
2023-04-07,31,251.568,1192.206,1443.774
2023-04-07,32,283.314,1147.208,1430.522
2023-04-07,33,303.428,1056.726,1360.154
2023-04-07,34,300.606,925.668,1226.274
2023-04-07,35,342.382,849.208,1191.59
2023-04-07,36,380.396,831.468,1211.864
2023-04-07,37,466.204,771.516,1237.72
2023-04-07,38,568.772,743.058,1311.83
2023-04-07,39,638.768,607.288,1246.056
2023-04-07,40,696.666,503.296,1199.962
2023-04-07,41,785.112,422.894,1208.006
2023-04-07,42,907.758,350.644,1258.402
2023-04-07,43,950.726,269.508,1220.234
2023-04-07,44,1014.448,197.88,1212.328
2023-04-07,45,970.71,156.084,1126.794
2023-04-07,46,958.82,123.632,1082.452
2023-04-07,47,1001.762,136.306,1138.068
2023-04-07,48,949.274,176.534,1125.808
2023-04-08,1,977.962,219.984,1197.946
2023-04-08,2,1026.66,251.546,1278.206
2023-04-08,3,1050.442,309.136,1359.578
2023-04-08,4,1029.464,324.912,1354.376
2023-04-08,5,962.28,347.46,1309.74
2023-04-08,6,932.736,405.218,1337.954
2023-04-08,7,965.814,443.99,1409.804
2023-04-08,8,1019.276,518.446,1537.722
2023-04-08,9,1165.436,634.786,1800.222
2023-04-08,10,1204.852,703.084,1907.936
2023-04-08,11,1199,738.524,1937.524
2023-04-08,12,1347.692,784.776,2132.468
2023-04-08,13,1443.532,751.766,2195.298
2023-04-08,14,1545.254,769.91,2315.164
2023-04-08,15,1524.926,925.376,2450.302
2023-04-08,16,1464.026,940.974,2405
2023-04-08,17,1455.186,855.49,2310.676
2023-04-08,18,1541.702,837.666,2379.368
2023-04-08,19,1679.988,794.558,2474.546
2023-04-08,20,1727.884,787.276,2515.16
2023-04-08,21,1817.314,752.098,2569.412
2023-04-08,22,1851.274,670.234,2521.508
2023-04-08,23,1839.512,580.734,2420.246
2023-04-08,24,1836.636,526.966,2363.602
2023-04-08,25,1887.56,524.21,2411.77
2023-04-08,26,1908.518,519.436,2427.954
2023-04-08,27,1952.596,512.946,2465.542
2023-04-08,28,2001.706,551.284,2552.99
2023-04-08,29,1998.978,569.3,2568.278
2023-04-08,30,2016.252,564.352,2580.604
2023-04-08,31,2085.752,545.166,2630.918
2023-04-08,32,2134.748,520.594,2655.342
2023-04-08,33,2066.262,479.964,2546.226
2023-04-08,34,2016.774,450.426,2467.2
2023-04-08,35,2012.04,459.41,2471.45
2023-04-08,36,1932.182,465.358,2397.54
2023-04-08,37,1815.984,497.348,2313.332
2023-04-08,38,1746.472,505.53,2252.002
2023-04-08,39,1716.68,528.744,2245.424
2023-04-08,40,1713.254,611.662,2324.916
2023-04-08,41,1738.16,792.95,2531.11
2023-04-08,42,1821.922,989.734,2811.656
2023-04-08,43,1879.794,868.338,2748.132
2023-04-08,44,1912.048,648.578,2560.626
2023-04-08,45,1929.954,575.36,2505.314
2023-04-08,46,1880.176,666.034,2546.21
2023-04-08,47,1899.916,740.56,2640.476
2023-04-08,48,1953.282,765.694,2718.976
2023-04-09,1,1939.656,906.458,2846.114
2023-04-09,2,2035.326,1217.182,3252.508
2023-04-09,3,2094.646,1650.642,3745.288
2023-04-09,4,2109.244,2085.46,4194.704
2023-04-09,5,2153.236,2259.996,4413.232
2023-04-09,6,2140.268,2256.302,4396.57
2023-04-09,7,2092.124,2197.904,4290.028
2023-04-09,8,2204.86,2112.72,4317.58
2023-04-09,9,2235.752,2015.614,4251.366
2023-04-09,10,2183.21,1989.76,4172.97
2023-04-09,11,2209.232,1963.162,4172.394
2023-04-09,12,2266.542,1961.228,4227.77
2023-04-09,13,2061.958,1891.126,3953.084
2023-04-09,14,1979.86,1852.58,3832.44
2023-04-09,15,1920.694,1792.31,3713.004
2023-04-09,16,1973.288,1789.624,3762.912
2023-04-09,17,1980.51,1812.838,3793.348
2023-04-09,18,2318.992,1926.512,4245.504
2023-04-09,19,2402.008,1984.95,4386.958
2023-04-09,20,2437.52,2110.996,4548.516
2023-04-09,21,2464.508,2355.01,4819.518
2023-04-09,22,2551.976,2647.66,5199.636
2023-04-09,23,2619.534,2639.76,5259.294
2023-04-09,24,2504.844,2496.476,5001.32
2023-04-09,25,2671.014,2240.568,4911.582
2023-04-09,26,3168.676,2167.956,5336.632
2023-04-09,27,3135.012,2375.03,5510.042
2023-04-09,28,3178.156,2767.386,5945.542
2023-04-09,29,3010.56,3074.596,6085.156
2023-04-09,30,2867.958,3289.172,6157.13
2023-04-09,31,2953.302,3621.858,6575.16
2023-04-09,32,2842.14,4037.818,6879.958
2023-04-09,33,2446.244,4325.1,6771.344
2023-04-09,34,2157.228,4552.934,6710.162
2023-04-09,35,1963.682,4709.864,6673.546
2023-04-09,36,1927.74,4752.434,6680.174
2023-04-09,37,1918.216,4641.222,6559.438
2023-04-09,38,1950.868,4860.37,6811.238
2023-04-09,39,2026.978,5033.244,7060.222
2023-04-09,40,2086.588,5303.868,7390.456
2023-04-09,41,2035.414,5326.272,7361.686
2023-04-09,42,2026.786,5523.534,7550.32
2023-04-09,43,2043.318,5686.422,7729.74
2023-04-09,44,1989.428,5811.742,7801.17
2023-04-09,45,1854.78,5956.998,7811.778
2023-04-09,46,1815.52,6049.078,7864.598
2023-04-09,47,1979.686,6015.274,7994.96
2023-04-09,48,1975.258,6232.852,8208.11
2023-04-10,1,1946.884,6585.612,8532.496
2023-04-10,2,1942.152,7270.428,9212.58
2023-04-10,3,1979.586,7511.418,9491.004
2023-04-10,4,1947.86,7675.036,9622.896
2023-04-10,5,1943.35,7853.198,9796.548
2023-04-10,6,1878.392,7853.852,9732.244
2023-04-10,7,1773.442,7896.534,9669.976
2023-04-10,8,1718.358,7905.806,9624.164
2023-04-10,9,1649.394,7846.284,9495.678
2023-04-10,10,1614.272,7678.638,9292.91
2023-04-10,11,1594.886,7389.63,8984.516
2023-04-10,12,1585.112,7150.534,8735.646
2023-04-10,13,1550.346,7063.712,8614.058
2023-04-10,14,1333.632,7217.836,8551.468
2023-04-10,15,1402.12,7219.88,8622
2023-04-10,16,1622.18,6993.426,8615.606
2023-04-10,17,1807.358,7053.842,8861.2
2023-04-10,18,1972.302,6850.628,8822.93
2023-04-10,19,2062.762,6877.574,8940.336
2023-04-10,20,2045.804,7111.896,9157.7
2023-04-10,21,2291.632,7145.698,9437.33
2023-04-10,22,2444.664,6975.528,9420.192
2023-04-10,23,2584.12,6448.738,9032.858
2023-04-10,24,3065.346,6457.314,9522.66
2023-04-10,25,3013.318,6604.65,9617.968
2023-04-10,26,2904.132,6852.1,9756.232
2023-04-10,27,2421.254,5920.706,8341.96
2023-04-10,28,2288.3,5189.692,7477.992
2023-04-10,29,2358.086,5251.672,7609.758
2023-04-10,30,2443.97,5301.358,7745.328
2023-04-10,31,2396.12,5652.326,8048.446
2023-04-10,32,2348.614,5966.162,8314.776
2023-04-10,33,2737.604,7033.062,9770.666
2023-04-10,34,2746.424,7290.698,10037.122
2023-04-10,35,2267.194,7407.264,9674.458
2023-04-10,36,1996.02,8223.164,10219.184
2023-04-10,37,1642.622,8480.37,10122.992
2023-04-10,38,1540.722,8323.012,9863.734
2023-04-10,39,1432.242,8113.556,9545.798
2023-04-10,40,1297.64,7898.774,9196.414
2023-04-10,41,1229.364,8142.3,9371.664
2023-04-10,42,1322.728,8385.64,9708.368
2023-04-10,43,1353.242,8317.894,9671.136
2023-04-10,44,1284.968,8329.138,9614.106
2023-04-10,45,1301.874,8294.182,9596.056
2023-04-10,46,1261.52,8381.658,9643.178
2023-04-10,47,1353.622,8592.47,9946.092
2023-04-10,48,1396.336,8605.604,10001.94
2023-04-11,1,1469.746,8518.206,9987.952
2023-04-11,2,1513.436,8382.862,9896.298
2023-04-11,3,1524.542,8378.87,9903.412
2023-04-11,4,1614.084,8709.086,10323.17
2023-04-11,5,1674.172,8660.18,10334.352
2023-04-11,6,1714.146,8583.08,10297.226
2023-04-11,7,1704.576,8619.348,10323.924
2023-04-11,8,1643.368,8633.152,10276.52
2023-04-11,9,1431.99,8220.902,9652.892
2023-04-11,10,1267.51,8288.958,9556.468
2023-04-11,11,1164.09,8176.82,9340.91
2023-04-11,12,1028.262,8193.184,9221.446
2023-04-11,13,932.782,8124.656,9057.438
2023-04-11,14,880.436,8005.36,8885.796
2023-04-11,15,1134.626,8022.558,9157.184
2023-04-11,16,1325.516,7723.65,9049.166
2023-04-11,17,1441.482,7360.762,8802.244
2023-04-11,18,1480.802,6975.67,8456.472
2023-04-11,19,1658.536,6598.082,8256.618
2023-04-11,20,1668.662,6199.14,7867.802
2023-04-11,21,1762.294,5928.01,7690.304
2023-04-11,22,1906.232,5271.84,7178.072
2023-04-11,23,2098.174,5161.644,7259.818
2023-04-11,24,2172.348,5395.48,7567.828
2023-04-11,25,2333.008,5456.51,7789.518
2023-04-11,26,2217.294,5130.348,7347.642
2023-04-11,27,2131.016,5266.698,7397.714
2023-04-11,28,2147.596,5367.414,7515.01
2023-04-11,29,2171.406,5571.326,7742.732
2023-04-11,30,1823.628,6283.466,8107.094
2023-04-11,31,1715.132,6808.848,8523.98
2023-04-11,32,1871.706,7258.226,9129.932
2023-04-11,33,2118.248,7666.508,9784.756
2023-04-11,34,2182.422,7996.368,10178.79
2023-04-11,35,2036.242,8361.748,10397.99
2023-04-11,36,1600.676,8789.068,10389.744
2023-04-11,37,1604.764,8550.268,10155.032
2023-04-11,38,1333.444,8258.028,9591.472
2023-04-11,39,1278.178,8235.086,9513.264
2023-04-11,40,1350.508,8170.844,9521.352
2023-04-11,41,1359.884,8245.764,9605.648
2023-04-11,42,1320.166,8077.452,9397.618
2023-04-11,43,1321.886,7844.002,9165.888
2023-04-11,44,1432.498,7680.848,9113.346
2023-04-11,45,1660.928,7824.928,9485.856
2023-04-11,46,1823.656,7751.014,9574.67
2023-04-11,47,1945.63,7649.512,9595.142
2023-04-11,48,1994.548,7775.102,9769.65
2023-04-12,1,1919.326,7850.858,9770.184
2023-04-12,2,2011.122,7840.988,9852.11
2023-04-12,3,2058.132,7754.51,9812.642
2023-04-12,4,1608.486,7778.698,9387.184
2023-04-12,5,1631.784,7795.052,9426.836
2023-04-12,6,1539.506,8045.442,9584.948
2023-04-12,7,1234.252,8130.074,9364.326
2023-04-12,8,1018.298,8356.752,9375.05
2023-04-12,9,918.654,8248.218,9166.872
2023-04-12,10,861.932,8036.978,8898.91
2023-04-12,11,863.252,7502.814,8366.066
2023-04-12,12,939.046,7030.556,7969.602
2023-04-12,13,966.436,6680.228,7646.664
2023-04-12,14,1015.176,6283.18,7298.356
2023-04-12,15,981.446,6112.894,7094.34
2023-04-12,16,984.864,6481.854,7466.718
2023-04-12,17,1254.884,6439.066,7693.95
2023-04-12,18,1673.316,6193.558,7866.874
2023-04-12,19,1868.196,6360.25,8228.446
2023-04-12,20,1620.962,6859.022,8479.984
2023-04-12,21,1623.908,7262.77,8886.678
2023-04-12,22,1611.83,7748.558,9360.388
2023-04-12,23,1684.418,7585.916,9270.334
2023-04-12,24,1824.068,7663.974,9488.042
2023-04-12,25,1802.83,7505.558,9308.388
2023-04-12,26,1940.546,7606.374,9546.92
2023-04-12,27,1971.09,7333.774,9304.864
2023-04-12,28,1945.44,7511.128,9456.568
2023-04-12,29,1820.38,8039.04,9859.42
2023-04-12,30,1829.974,7839.758,9669.732
2023-04-12,31,1956.402,7479.766,9436.168
2023-04-12,32,1890.498,7487.592,9378.09
2023-04-12,33,1933.978,7550.168,9484.146
2023-04-12,34,1997.572,7439.944,9437.516
2023-04-12,35,1872.51,7732.304,9604.814
2023-04-12,36,1765.668,7786.87,9552.538
2023-04-12,37,1739.024,8012.122,9751.146
2023-04-12,38,1740.728,7946.648,9687.376
2023-04-12,39,1618.166,8043.264,9661.43
2023-04-12,40,1570.284,7716.6,9286.884
2023-04-12,41,1479.23,7148.592,8627.822
2023-04-12,42,1549.33,7056.544,8605.874
2023-04-12,43,1768.836,7131.308,8900.144
2023-04-12,44,1786.408,6960.76,8747.168
2023-04-12,45,1834.142,6854.794,8688.936
2023-04-12,46,1809.128,6872.866,8681.994
2023-04-12,47,1662.618,7177.196,8839.814
2023-04-12,48,1523.784,7305.504,8829.288
2023-04-13,1,1459.028,7502.234,8961.262
2023-04-13,2,1445.746,7608.012,9053.758
2023-04-13,3,1575.576,7425.564,9001.14
2023-04-13,4,1707.222,7076.136,8783.358
2023-04-13,5,1758.608,6841.568,8600.176
2023-04-13,6,1830.866,6759.4,8590.266
2023-04-13,7,1919.742,6659.106,8578.848
2023-04-13,8,1957.82,6631.37,8589.19
2023-04-13,9,1954.558,6656.562,8611.12
2023-04-13,10,1792.978,7047.066,8840.044
2023-04-13,11,1736.664,7363.548,9100.212
2023-04-13,12,1609.552,7441.624,9051.176
2023-04-13,13,1527.966,7433.562,8961.528
2023-04-13,14,1529.264,7450.772,8980.036
2023-04-13,15,1470.832,7414.256,8885.088
