Sett_Date,Sett_Period,Scottish Wind Output,England/Wales Wind Output,Total
2022-04-03,32,3099.99,1701.13,4801.12
2022-04-03,33,3311.854,1739.12,5050.974
2022-04-03,34,3418.75,1884.206,5302.956
2022-04-03,35,3488.856,2015.144,5504
2022-04-03,36,3604.364,2036.546,5640.91
2022-04-03,37,3718.244,2292.1,6010.344
2022-04-03,38,3759.302,2615.578,6374.88
2022-04-03,39,3826.016,3139.682,6965.698
2022-04-03,40,3909.314,4001.508,7910.822
2022-04-03,41,3842.45,4752.364,8594.814
2022-04-03,42,3838.872,5286.134,9125.006
2022-04-03,43,3762.87,5340.018,9102.888
2022-04-03,44,3719.446,5523.504,9242.95
2022-04-03,45,3624.304,5921.214,9545.518
2022-04-03,46,3605.224,6423.69,10028.914
2022-04-03,47,3535.238,6890.384,10425.622
2022-04-03,48,3427.698,7243.06,10670.758
2022-04-04,1,3364.106,7653.38,11017.486
2022-04-04,2,3392.52,7656.518,11049.038
2022-04-04,3,3475.398,7704.766,11180.164
2022-04-04,4,3553.34,7765.204,11318.544
2022-04-04,5,3529.636,7748.256,11277.892
2022-04-04,6,3556.114,7732.464,11288.578
2022-04-04,7,3499.956,7733.806,11233.762
2022-04-04,8,3370.542,7847.362,11217.904
2022-04-04,9,3373.61,7977.586,11351.196
2022-04-04,10,3399.754,7972.344,11372.098
2022-04-04,11,3259.842,7966.476,11226.318
2022-04-04,12,3294.066,8001.886,11295.952
2022-04-04,13,3620.026,8018.184,11638.21
2022-04-04,14,3728.604,8131.618,11860.222
2022-04-04,15,3641.496,8376.85,12018.346
2022-04-04,16,3642.7,8442.22,12084.92
2022-04-04,17,3910.064,8499.554,12409.618
2022-04-04,18,4128.284,8507.432,12635.716
2022-04-04,19,4141.358,8537.458,12678.816
2022-04-04,20,4041.46,8541.678,12583.138
2022-04-04,21,3751.482,8515.886,12267.368
2022-04-04,22,3823.768,8338.678,12162.446
2022-04-04,23,3972.95,8430.152,12403.102
2022-04-04,24,3881.04,8440.134,12321.174
2022-04-04,25,3781.372,8407.814,12189.186
2022-04-04,26,3810.258,8506.884,12317.142
2022-04-04,27,3824.458,8512.042,12336.5
2022-04-04,28,3816.774,8408.774,12225.548
2022-04-04,29,3775.118,8314.936,12090.054
2022-04-04,30,3576.258,8248.472,11824.73
2022-04-04,31,3498.252,8302.056,11800.308
2022-04-04,32,3418.886,8181.8,11600.686
2022-04-04,33,3453.266,7861.378,11314.644
2022-04-04,34,3538.814,7547.474,11086.288
2022-04-04,35,3441.85,7120.006,10561.856
2022-04-04,36,3436.468,7111.338,10547.806
2022-04-04,37,3389.238,7178.788,10568.026
2022-04-04,38,3338.254,7216.478,10554.732
2022-04-04,39,3213.11,7226.238,10439.348
2022-04-04,40,3027.204,7287.232,10314.436
2022-04-04,41,2915.436,7490.44,10405.876
2022-04-04,42,2846.348,7592.602,10438.95
2022-04-04,43,2702.08,7628.442,10330.522
2022-04-04,44,2634.27,7563.488,10197.758
2022-04-04,45,2518.344,7487.804,10006.148
2022-04-04,46,2439.782,7356.602,9796.384
2022-04-04,47,2388.554,7145.2,9533.754
2022-04-04,48,2307.114,7038.194,9345.308
2022-04-05,1,2253.056,7032.12,9285.176
2022-04-05,2,2222.79,7097.398,9320.188
2022-04-05,3,2222.754,7229.362,9452.116
2022-04-05,4,2140.738,7221.048,9361.786
2022-04-05,5,2133.606,7266.298,9399.904
2022-04-05,6,2026.114,7139.524,9165.638
2022-04-05,7,1995.272,7065.578,9060.85
2022-04-05,8,1976.766,7114.656,9091.422
2022-04-05,9,2264.464,7182.088,9446.552
2022-04-05,10,2467.394,7162.74,9630.134
2022-04-05,11,2447.94,6731.134,9179.074
2022-04-05,12,2305.38,6598.022,8903.402
2022-04-05,13,2347.85,6634.666,8982.516
2022-04-05,14,2371.952,6685.072,9057.024
2022-04-05,15,2256.434,6755.96,9012.394
2022-04-05,16,2140.056,6814.858,8954.914
2022-04-05,17,2269.548,6745.534,9015.082
2022-04-05,18,2714.888,6995.51,9710.398
2022-04-05,19,2914.324,7499.624,10413.948
2022-04-05,20,2866.44,7733.166,10599.606
2022-04-05,21,2873.462,7853.786,10727.248
2022-04-05,22,2882.012,8006.634,10888.646
2022-04-05,23,2867.2,7949.584,10816.784
2022-04-05,24,2908.224,8071.55,10979.774
2022-04-05,25,2871.732,8019.44,10891.172
2022-04-05,26,2799.152,8011.498,10810.65
2022-04-05,27,2753.884,7991.148,10745.032
2022-04-05,28,2876.198,7865.432,10741.63
2022-04-05,29,2965.99,7733.786,10699.776
2022-04-05,30,2926.474,7633.778,10560.252
2022-04-05,31,3127.584,7510.618,10638.202
2022-04-05,32,3257.724,7576.176,10833.9
2022-04-05,33,3172.628,7654.532,10827.16
2022-04-05,34,3335.402,7604.526,10939.928
2022-04-05,35,3532.972,7618.848,11151.82
2022-04-05,36,3540.39,7510.018,11050.408
2022-04-05,37,3499.168,7377.272,10876.44
2022-04-05,38,3413.726,7129.364,10543.09
2022-04-05,39,3574.516,6863.316,10437.832
2022-04-05,40,3623.156,6983.6,10606.756
2022-04-05,41,3671.02,6941.116,10612.136
2022-04-05,42,3643.296,7190.55,10833.846
2022-04-05,43,3530.112,7336.902,10867.014
2022-04-05,44,3481.452,7579.128,11060.58
2022-04-05,45,3126.342,7850.358,10976.7
2022-04-05,46,2868.784,8128.694,10997.478
2022-04-05,47,2704.752,8189.124,10893.876
2022-04-05,48,2644.44,8214.708,10859.148
2022-04-06,1,2506.032,8227.836,10733.868
2022-04-06,2,2623.096,8324.526,10947.622
2022-04-06,3,2817.116,8297.762,11114.878
2022-04-06,4,2781.124,8264.23,11045.354
2022-04-06,5,2568.46,8303.93,10872.39
2022-04-06,6,2456.242,8286.146,10742.388
2022-04-06,7,2257.938,8498.494,10756.432
2022-04-06,8,2227.288,8556.066,10783.354
2022-04-06,9,2128.7,8474.014,10602.714
2022-04-06,10,2235.848,8570.508,10806.356
2022-04-06,11,2494.232,8325.062,10819.294
2022-04-06,12,2512.098,8441.698,10953.796
2022-04-06,13,2539.292,8675.434,11214.726
2022-04-06,14,2621.29,8717.426,11338.716
2022-04-06,15,2722.058,8700.73,11422.788
2022-04-06,16,2854.188,8707.606,11561.794
2022-04-06,17,3241.814,8706.584,11948.398
2022-04-06,18,3299.082,8658.676,11957.758
2022-04-06,19,3312.856,8617.946,11930.802
2022-04-06,20,3410.48,8661.172,12071.652
2022-04-06,21,3291.206,8647.47,11938.676
2022-04-06,22,3371.486,8636.004,12007.49
2022-04-06,23,3311.696,8693.678,12005.374
2022-04-06,24,3270.352,8681.31,11951.662
2022-04-06,25,3244.474,8660.794,11905.268
2022-04-06,26,3330.054,8662.42,11992.474
2022-04-06,27,3356.816,8630.256,11987.072
2022-04-06,28,3180.674,8615.998,11796.672
2022-04-06,29,3040.7,8692.132,11732.832
2022-04-06,30,2978.894,8739.766,11718.66
2022-04-06,31,2715.46,8668.49,11383.95
2022-04-06,32,2675.472,8690.25,11365.722
2022-04-06,33,2723.5,8678.212,11401.712
2022-04-06,34,2661.578,8647.452,11309.03
2022-04-06,35,2474.696,8437.92,10912.616
2022-04-06,36,2506.96,8314.23,10821.19
2022-04-06,37,2525.772,8368.866,10894.638
2022-04-06,38,2548.856,8287.534,10836.39
2022-04-06,39,2200.296,7991.188,10191.484
2022-04-06,40,1963.928,7773.892,9737.82
2022-04-06,41,1801.086,7848.588,9649.674
2022-04-06,42,1849.86,8190.422,10040.282
2022-04-06,43,2002.972,8417.872,10420.844
2022-04-06,44,2166.734,8538.566,10705.3
2022-04-06,45,2527.67,8713.226,11240.896
2022-04-06,46,2476.308,8711.676,11187.984
2022-04-06,47,2106.908,8703.82,10810.728
2022-04-06,48,1870.802,8665.586,10536.388
2022-04-07,1,1764.726,8635.928,10400.654
2022-04-07,2,1703.566,8625.046,10328.612
2022-04-07,3,1821.822,8572.448,10394.27
2022-04-07,4,1935.72,8422.878,10358.598
2022-04-07,5,1938.36,8443.014,10381.374
2022-04-07,6,1860.558,8558.332,10418.89
2022-04-07,7,1822.002,8582.394,10404.396
2022-04-07,8,2331.72,8584.346,10916.066
2022-04-07,9,2787.17,8577.89,11365.06
2022-04-07,10,3029.53,8626.16,11655.69
2022-04-07,11,3146.4,8610.448,11756.848
2022-04-07,12,3198.916,8608.778,11807.694
2022-04-07,13,3115.486,8641.3,11756.786
2022-04-07,14,2964.77,8709.874,11674.644
2022-04-07,15,3126.89,8740.158,11867.048
2022-04-07,16,3172.188,8769.018,11941.206
2022-04-07,17,3391.964,8764.754,12156.718
2022-04-07,18,3336.918,8754.798,12091.716
2022-04-07,19,3492.782,8744.694,12237.476
2022-04-07,20,3624.76,8740.704,12365.464
2022-04-07,21,3783.954,8748.358,12532.312
2022-04-07,22,3839.54,8753.96,12593.5
2022-04-07,23,3875.002,8766.776,12641.778
2022-04-07,24,3799.854,8772.838,12572.692
2022-04-07,25,3912.43,8789.036,12701.466
2022-04-07,26,4001.63,8770.726,12772.356
2022-04-07,27,4150.584,8763.89,12914.474
2022-04-07,28,4082.654,8745.372,12828.026
2022-04-07,29,3960.562,8756.988,12717.55
2022-04-07,30,3783.026,8734.192,12517.218
2022-04-07,31,3568.782,8707.096,12275.878
2022-04-07,32,3579.562,8538.734,12118.296
2022-04-07,33,3398.59,8442.82,11841.41
2022-04-07,34,3419.724,8388.202,11807.926
2022-04-07,35,3290.22,8182.938,11473.158
2022-04-07,36,3527.938,8007.31,11535.248
2022-04-07,37,3456.148,7963.622,11419.77
2022-04-07,38,3706.19,8162.044,11868.234
2022-04-07,39,3200.82,8171.268,11372.088
2022-04-07,40,3004.844,8027.296,11032.14
2022-04-07,41,2886.266,7818.734,10705
2022-04-07,42,2563.556,7395.174,9958.73
2022-04-07,43,2284.138,7105.792,9389.93
2022-04-07,44,2303.194,7040.392,9343.586
2022-04-07,45,2339.952,6837.23,9177.182
2022-04-07,46,2391.726,6524.166,8915.892
2022-04-07,47,2499.122,6446.654,8945.776
2022-04-07,48,2361.392,6360.9,8722.292
2022-04-08,1,2189.626,6145.824,8335.45
2022-04-08,2,2155.302,5939.246,8094.548
2022-04-08,3,2192.84,5615.98,7808.82
2022-04-08,4,2187.254,5288.108,7475.362
2022-04-08,5,2175.354,5093.156,7268.51
2022-04-08,6,2175.346,4805.988,6981.334
2022-04-08,7,2259.362,4439.428,6698.79
2022-04-08,8,2242.274,4105.532,6347.806
2022-04-08,9,2249.31,3843.088,6092.398
2022-04-08,10,2248.982,3474.636,5723.618
2022-04-08,11,2310.054,3074.45,5384.504
2022-04-08,12,2317.534,2712.868,5030.402
2022-04-08,13,2241.242,2217.08,4458.322
2022-04-08,14,2116.012,1793.982,3909.994
2022-04-08,15,2028.088,1422.68,3450.768
2022-04-08,16,1920.852,1260.062,3180.914
2022-04-08,17,1998.388,1175.87,3174.258
2022-04-08,18,2168.012,1043.232,3211.244
2022-04-08,19,2272.968,942.654,3215.622
2022-04-08,20,2269.24,1038.332,3307.572
2022-04-08,21,2334.57,1124.444,3459.014
2022-04-08,22,2456.182,1210.586,3666.768
2022-04-08,23,2528.854,1124.888,3653.742
2022-04-08,24,2551.68,1272.852,3824.532
2022-04-08,25,2591.588,1349.886,3941.474
2022-04-08,26,2732.374,1743.636,4476.01
2022-04-08,27,2664.27,2109.71,4773.98
2022-04-08,28,2755.344,2348.884,5104.228
2022-04-08,29,2771.972,2520.486,5292.458
2022-04-08,30,2810.24,2670.292,5480.532
2022-04-08,31,2871.724,2780.442,5652.166
2022-04-08,32,2796.142,3311.912,6108.054
2022-04-08,33,2847.54,3886.456,6733.996
2022-04-08,34,2868.062,4288.134,7156.196
2022-04-08,35,2845.75,4729.53,7575.28
2022-04-08,36,2869.61,5189.54,8059.15
2022-04-08,37,3048.932,4980.844,8029.776
2022-04-08,38,3137.918,4976.662,8114.58
2022-04-08,39,3120.878,4617.82,7738.698
2022-04-08,40,3071.996,4684.798,7756.794
2022-04-08,41,2835.78,4554.032,7389.812
2022-04-08,42,2489.074,4536.844,7025.918
2022-04-08,43,2482.716,4629.268,7111.984
2022-04-08,44,2582.55,4951.502,7534.052
2022-04-08,45,2525.298,5107.842,7633.14
2022-04-08,46,2558.24,5337.632,7895.872
2022-04-08,47,2487.842,5282.938,7770.78
2022-04-08,48,2340.172,5334.066,7674.238
2022-04-09,1,2346.274,5257.27,7603.544
2022-04-09,2,2279.2,5251.56,7530.76
2022-04-09,3,2163.594,5122.24,7285.834
2022-04-09,4,2148.148,5121.138,7269.286
2022-04-09,5,1995.124,5261.624,7256.748
2022-04-09,6,2198.84,5343.804,7542.644
2022-04-09,7,2250.06,5623.702,7873.762
2022-04-09,8,2348.812,5633.658,7982.47
2022-04-09,9,2600.724,5715.6,8316.324
2022-04-09,10,2517.63,5567.914,8085.544
2022-04-09,11,2409.168,5388.234,7797.402
2022-04-09,12,2316.08,5067.128,7383.208
2022-04-09,13,2351.922,4925.276,7277.198
2022-04-09,14,2248.43,4694.232,6942.662
2022-04-09,15,2166.956,4100.776,6267.732
2022-04-09,16,2170.048,3891.144,6061.192
2022-04-09,17,2053.352,4053.086,6106.438
2022-04-09,18,1934.346,3747.36,5681.706
2022-04-09,19,2054.258,3495.322,5549.58
2022-04-09,20,2413.098,3455.184,5868.282
2022-04-09,21,2117.94,3480.16,5598.1
2022-04-09,22,2146.016,3388.618,5534.634
2022-04-09,23,2474.124,3477.616,5951.74
2022-04-09,24,2467.176,3450.548,5917.724
2022-04-09,25,2436.124,3412.698,5848.822
2022-04-09,26,2435.564,3431.068,5866.632
2022-04-09,27,2388.824,3793,6181.824
2022-04-09,28,2409.652,3877.994,6287.646
2022-04-09,29,2517.466,3593.266,6110.732
2022-04-09,30,2483.48,3417.8,5901.28
2022-04-09,31,2391.162,3372.374,5763.536
2022-04-09,32,2305.764,3166.56,5472.324
2022-04-09,33,2097.426,3048.196,5145.622
2022-04-09,34,2032.274,2853.524,4885.798
2022-04-09,35,1827.338,2672.12,4499.458
2022-04-09,36,1747.938,2466.194,4214.132
2022-04-09,37,1527.86,2352.818,3880.678
2022-04-09,38,1225.402,2122.68,3348.082
2022-04-09,39,1094.206,1858.222,2952.428
2022-04-09,40,862.062,1661.54,2523.602
2022-04-09,41,654.528,1451.09,2105.618
2022-04-09,42,633.018,1373.238,2006.256
2022-04-09,43,522.13,1269.75,1791.88
2022-04-09,44,547.858,1225.69,1773.548
2022-04-09,45,547.906,1185.474,1733.38
2022-04-09,46,476.94,998.678,1475.618
2022-04-09,47,458.886,799.616,1258.502
2022-04-09,48,502.926,790.066,1292.992
2022-04-10,1,551.848,713.3,1265.148
2022-04-10,2,592.768,645.378,1238.146
2022-04-10,3,649.69,730.68,1380.37
2022-04-10,4,686.842,889.344,1576.186
2022-04-10,5,680.344,924.116,1604.46
2022-04-10,6,735.112,837.144,1572.256
2022-04-10,7,780.782,670.186,1450.968
2022-04-10,8,821.854,498.95,1320.804
2022-04-10,9,876.138,365.624,1241.762
2022-04-10,10,889.87,311.634,1201.504
2022-04-10,11,807.368,267.708,1075.076
2022-04-10,12,745.606,241.164,986.77
2022-04-10,13,679.002,204.176,883.178
2022-04-10,14,610.5,207.144,817.644
2022-04-10,15,584.06,215.572,799.632
2022-04-10,16,533.99,271.934,805.924
2022-04-10,17,505.344,334.074,839.418
2022-04-10,18,459.476,401.762,861.238
2022-04-10,19,439.226,487.346,926.572
2022-04-10,20,471.274,548.858,1020.132
2022-04-10,21,531.234,597.07,1128.304
2022-04-10,22,600.396,708.04,1308.436
2022-04-10,23,534.82,761.122,1295.942
2022-04-10,24,449.44,769.42,1218.86
2022-04-10,25,459.858,804.55,1264.408
2022-04-10,26,480.19,759.258,1239.448
2022-04-10,27,552.84,696,1248.84
2022-04-10,28,601.254,597.128,1198.382
2022-04-10,29,606.168,542.702,1148.87
2022-04-10,30,589.362,498.402,1087.764
2022-04-10,31,568.65,452.796,1021.446
2022-04-10,32,558.664,429.69,988.354
2022-04-10,33,578.582,439.656,1018.238
2022-04-10,34,565.648,475.624,1041.272
2022-04-10,35,547.78,522.964,1070.744
2022-04-10,36,534.114,587.81,1121.924
2022-04-10,37,570.598,702.414,1273.012
2022-04-10,38,612.966,831.26,1444.226
2022-04-10,39,664.028,970.746,1634.774
2022-04-10,40,778.956,1122.016,1900.972
2022-04-10,41,831.682,1325.662,2157.344
2022-04-10,42,876.534,1584.374,2460.908
2022-04-10,43,1018.68,1905.786,2924.466
2022-04-10,44,1173.764,2237.704,3411.468
2022-04-10,45,1252.552,2471.48,3724.032
2022-04-10,46,1396.938,2553.05,3949.988
2022-04-10,47,1517.614,2648.348,4165.962
2022-04-10,48,1673.894,2676.49,4350.384
2022-04-11,1,1747.436,2765.682,4513.118
2022-04-11,2,1906.958,2945.382,4852.34
2022-04-11,3,1916.47,2915.204,4831.674
2022-04-11,4,1907.094,2925.566,4832.66
2022-04-11,5,1930.794,2932.23,4863.024
2022-04-11,6,1899.09,2959.802,4858.892
2022-04-11,7,1849.802,3050.188,4899.99
2022-04-11,8,1919.536,3128.154,5047.69
2022-04-11,9,1901.018,3178.528,5079.546
2022-04-11,10,1838.736,3314.658,5153.394
2022-04-11,11,1806.658,3323.646,5130.304
2022-04-11,12,1904.434,3305.288,5209.722
2022-04-11,13,2075.736,3642.624,5718.36
2022-04-11,14,2263.212,4013.55,6276.762
2022-04-11,15,2450.042,4116.784,6566.826
2022-04-11,16,2527.784,4419.642,6947.426
2022-04-11,17,2645.45,4634.04,7279.49
2022-04-11,18,2826.656,4977.316,7803.972
2022-04-11,19,3140.206,5165.808,8306.014
2022-04-11,20,3419.292,5422.404,8841.696
2022-04-11,21,3552.318,5660.862,9213.18
2022-04-11,22,3685.982,5622.724,9308.706
2022-04-11,23,3719.72,5723.678,9443.398
2022-04-11,24,3843.24,5893.716,9736.956
2022-04-11,25,3990.498,6409.838,10400.336
2022-04-11,26,4025.4,6959.66,10985.06
2022-04-11,27,4032.398,7396.774,11429.172
2022-04-11,28,4117.804,7450.934,11568.738
2022-04-11,29,4104.196,7568.57,11672.766
2022-04-11,30,4260.804,7787.242,12048.046
2022-04-11,31,4520.622,7785.374,12305.996
2022-04-11,32,4408.754,7578.044,11986.798
2022-04-11,33,4240.858,7663.81,11904.668
2022-04-11,34,3932.908,7645.804,11578.712
2022-04-11,35,3642.226,7776.082,11418.308
2022-04-11,36,3530.21,7850.592,11380.802
2022-04-11,37,3636.308,7840.68,11476.988
2022-04-11,38,3637.374,7660.984,11298.358
2022-04-11,39,3695.824,7629.862,11325.686
2022-04-11,40,3805.004,7591.742,11396.746
2022-04-11,41,3759.528,7581.43,11340.958
2022-04-11,42,3616.652,7581.752,11198.404
2022-04-11,43,3659.758,7565.95,11225.708
2022-04-11,44,3612.556,7492.964,11105.52
2022-04-11,45,3619.374,7500.216,11119.59
2022-04-11,46,3620.98,7346.288,10967.268
2022-04-11,47,3355.848,7191.074,10546.922
2022-04-11,48,3162.836,6973.62,10136.456
2022-04-12,1,2995.876,6656.044,9651.92
2022-04-12,2,2927.324,6349.528,9276.852
2022-04-12,3,3178.788,5963.84,9142.628
2022-04-12,4,3384.346,5528.112,8912.458
2022-04-12,5,3378.792,5258.314,8637.106
2022-04-12,6,3029.468,5000.674,8030.142
2022-04-12,7,2875.78,4630.824,7506.604
2022-04-12,8,2633.52,4507.082,7140.602
2022-04-12,9,2419.418,4414.346,6833.764
2022-04-12,10,2426.488,4239.944,6666.432
2022-04-12,11,2433.924,4090.212,6524.136
2022-04-12,12,2241.662,3772.166,6013.828
2022-04-12,13,2092.538,3676.38,5768.918
2022-04-12,14,1973.68,3761.18,5734.86
2022-04-12,15,1982.886,3773.36,5756.246
2022-04-12,16,2058.194,3960.44,6018.634
2022-04-12,17,2081.776,4150.994,6232.77
2022-04-12,18,2037.472,4191.656,6229.128
2022-04-12,19,2082.598,3863.71,5946.308
2022-04-12,20,2112.772,3868.644,5981.416
2022-04-12,21,2094.012,4337.744,6431.756
2022-04-12,22,2169.398,4154.188,6323.586
2022-04-12,23,2148.998,4196.894,6345.892
2022-04-12,24,2202.122,4112.236,6314.358
2022-04-12,25,2088.876,4303.014,6391.89
2022-04-12,26,2113.438,4727.55,6840.988
2022-04-12,27,2018.604,4777.554,6796.158
2022-04-12,28,1878.046,4711.746,6589.792
2022-04-12,29,1909.628,4138.048,6047.676
2022-04-12,30,1864.67,3664.59,5529.26
2022-04-12,31,1730.264,3778.956,5509.22
2022-04-12,32,1676.762,3762.926,5439.688
2022-04-12,33,1652.52,3733.482,5386.002
2022-04-12,34,1590.212,4113.974,5704.186
2022-04-12,35,1488.472,4430.682,5919.154
2022-04-12,36,1430.652,4497.752,5928.404
2022-04-12,37,1347.07,4342.782,5689.852
2022-04-12,38,1243.304,4222.156,5465.46
2022-04-12,39,1106.844,3898.424,5005.268
2022-04-12,40,1040.644,3218.448,4259.092
2022-04-12,41,988.878,3016.738,4005.616
2022-04-12,42,909.95,3113.712,4023.662
2022-04-12,43,818.856,3279.794,4098.65
2022-04-12,44,712.914,3515.524,4228.438
2022-04-12,45,684.364,3864.336,4548.7
2022-04-12,46,608.85,3955.986,4564.836
2022-04-12,47,549.016,4089.302,4638.318
2022-04-12,48,492.816,3956.968,4449.784
2022-04-13,1,444.056,4310.042,4754.098
2022-04-13,2,345.09,4626.536,4971.626
2022-04-13,3,304.322,4502.094,4806.416
2022-04-13,4,335.854,4448.34,4784.194
2022-04-13,5,427.116,4578.238,5005.354
2022-04-13,6,490.416,4650.4,5140.816
2022-04-13,7,544.784,4620.7,5165.484
2022-04-13,8,551.22,4358.824,4910.044
2022-04-13,9,514.646,4282.49,4797.136
2022-04-13,10,461.116,4108.442,4569.558
2022-04-13,11,397.252,3940.6,4337.852
2022-04-13,12,395.35,3604.94,4000.29
2022-04-13,13,487.822,3347.71,3835.532
2022-04-13,14,612.75,3081.272,3694.022
